iterations,best,worst,avg
78,29155.0,36516.0,29379.008
79,29155.0,35411.0,29464.726
80,29155.0,35746.0,29454.642
81,29155.0,36046.0,29487.134
82,29155.0,36516.0,29482.898
83,29045.0,35799.0,29464.914
84,29045.0,36569.0,29482.034
85,29045.0,35350.0,29542.448
86,29045.0,36210.0,29297.23
87,29045.0,36209.0,29344.154
88,29045.0,36178.0,29298.708
89,29045.0,35216.0,29330.99
90,29045.0,36081.0,29341.258
91,29045.0,36079.0,29305.002
92,29045.0,36802.0,29339.574
93,28953.0,36150.0,29350.494
94,28953.0,36016.0,29384.744
95,28953.0,36586.0,29428.41
96,28953.0,35571.0,29234.706
97,28953.0,36033.0,29226.024
98,28953.0,35658.0,29267.398
99,28953.0,36241.0,29276.914
100,28953.0,35819.0,29324.068
101,28953.0,35310.0,29199.806
102,28953.0,35314.0,29309.93
103,28953.0,36901.0,29164.024
104,28953.0,36471.0,29234.358
105,28953.0,36367.0,29249.518
106,28953.0,35857.0,29269.842
107,28953.0,36511.0,29231.572
108,28953.0,35901.0,29301.99
109,28953.0,36264.0,29260.568
110,28953.0,36407.0,29222.294
111,28953.0,36491.0,29234.09
112,28953.0,36102.0,29330.81
113,28953.0,36091.0,29255.952
114,28953.0,36495.0,29239.258
115,28953.0,36144.0,29150.4
116,28953.0,35622.0,29222.0
117,28953.0,36502.0,29215.006
118,28953.0,35636.0,29217.574
119,28953.0,36113.0,29232.348
120,28953.0,36679.0,29308.8
121,28953.0,36679.0,29271.206
122,28953.0,35662.0,29150.4
123,28953.0,36679.0,29242.12
124,28953.0,35597.0,29155.956
125,28953.0,36478.0,29285.056
126,28878.0,36679.0,29279.786
127,28878.0,36354.0,29375.812
128,28878.0,35733.0,29074.228
129,28878.0,35793.0,29172.048
130,28878.0,36550.0,29193.94
131,28878.0,35878.0,29158.066
132,28878.0,36826.0,29244.928
133,28850.0,36780.0,29135.668
134,28850.0,35637.0,29214.98
135,28850.0,35597.0,29181.166
136,28850.0,35446.0,29124.27
137,28850.0,35454.0,29102.892
138,28850.0,36257.0,29096.11
139,28850.0,36132.0,29173.042
140,28850.0,35227.0,29086.368
141,28850.0,35433.0,29094.814
142,28850.0,35992.0,29128.546
143,28850.0,36741.0,29134.336
144,28850.0,35643.0,29099.718
145,28850.0,36110.0,29053.166
146,28850.0,35364.0,29070.408
147,28850.0,35494.0,29151.598
148,28850.0,36639.0,29170.376
149,28850.0,35981.0,29189.856
150,28809.0,36394.0,29121.342
151,28809.0,36352.0,29235.8
152,28809.0,36010.0,29161.42
153,28809.0,36394.0,29039.016
154,28809.0,35553.0,29064.338
155,28809.0,35222.0,29080.506
156,28809.0,35288.0,29054.194
157,28809.0,36073.0,29080.3
158,28809.0,34518.0,29039.608
159,28809.0,36083.0,29121.656
160,28809.0,35514.0,29086.04
161,28809.0,36758.0,29060.232
162,28809.0,35941.0,29080.69
163,28809.0,36344.0,29147.78
164,28809.0,35922.0,29128.338
165,28809.0,35109.0,29008.646
166,28809.0,36249.0,29116.524
167,28809.0,36548.0,29094.528
168,28809.0,35663.0,29055.578
169,28672.0,36758.0,29164.704
170,28672.0,35042.0,29007.372
171,28672.0,35510.0,28917.012
172,28672.0,35985.0,28975.262
173,28672.0,36198.0,29008.058
174,28672.0,36074.0,29020.158
175,28672.0,34789.0,28891.106
176,28672.0,35893.0,28947.442
177,28672.0,36113.0,28988.768
178,28672.0,36113.0,28846.16
179,28672.0,36402.0,29108.418
180,28672.0,36073.0,28928.732
181,28672.0,34986.0,28959.456
182,28671.0,36447.0,28891.93
183,28671.0,35022.0,28953.08
184,28671.0,36031.0,29061.616
185,28671.0,36234.0,29003.696
186,28671.0,35775.0,28952.304
187,28671.0,35302.0,28941.112
188,28671.0,36769.0,28965.014
189,28671.0,35230.0,28928.662
190,28671.0,34381.0,28894.196
191,28671.0,36342.0,29020.16
192,28671.0,36089.0,28985.564
193,28671.0,35526.0,28862.458
194,28671.0,35914.0,28930.744
195,28671.0,35795.0,29012.244
196,28671.0,35671.0,28928.244
197,28671.0,35746.0,28942.462
198,28671.0,35511.0,29008.978
199,28671.0,35792.0,28930.364
200,28671.0,35865.0,29024.436
201,28671.0,35646.0,28938.986
202,28671.0,35266.0,28927.016
203,28671.0,36083.0,28976.672
204,28671.0,36204.0,28935.938
205,28671.0,40929.0,29034.826
206,28671.0,35514.0,28997.502
207,28671.0,34679.0,28936.006
208,28671.0,36048.0,28923.856
209,28671.0,35651.0,28943.292
210,28671.0,35453.0,28974.602
211,28671.0,36033.0,28948.318
212,28671.0,35108.0,28921.528
213,28671.0,35989.0,28983.754
214,28671.0,36324.0,28945.43
215,28671.0,35791.0,28907.902
216,28671.0,35928.0,29000.856
217,28544.0,34739.0,28926.898
218,28544.0,35813.0,28949.232
219,28544.0,35152.0,28883.182
220,28544.0,36037.0,28895.55
221,28544.0,35104.0,28801.984
222,28544.0,35506.0,28821.02
223,28544.0,36266.0,28867.164
224,28544.0,35889.0,28830.904
225,28544.0,35404.0,28864.854
226,28544.0,35252.0,28827.386
227,28544.0,36215.0,28833.15
228,28544.0,36641.0,28794.274
229,28544.0,35820.0,28865.816
230,28544.0,35662.0,28928.266
231,28544.0,35676.0,28916.756
232,28544.0,36128.0,28868.896
233,28544.0,35318.0,28894.196
234,28544.0,35919.0,28799.538
235,28544.0,35962.0,28878.198
236,28543.0,35127.0,28875.38
237,28543.0,34850.0,28738.96
238,28543.0,35215.0,28888.302
239,28543.0,35579.0,28935.95
240,28543.0,35139.0,28854.194
241,28543.0,39339.0,28858.662
242,28543.0,36008.0,28820.624
243,28543.0,34661.0,28809.842
244,28543.0,36095.0,28832.54
245,28543.0,35518.0,28817.294
246,28543.0,35539.0,28841.128
247,28543.0,35904.0,28829.168
248,28543.0,35803.0,28778.01
249,28543.0,35282.0,28853.706
250,28543.0,36491.0,28907.312
251,28543.0,35366.0,28781.226
252,28543.0,35817.0,28758.552
253,28543.0,35674.0,28792.092
254,28543.0,35985.0,28812.478
255,28543.0,35127.0,28759.396
256,28543.0,35902.0,28709.862
257,28543.0,35484.0,28744.424
258,28543.0,35331.0,28813.516
259,28543.0,35846.0,28836.192
260,28543.0,35505.0,28815.004
261,28543.0,36085.0,28877.578
262,28502.0,35320.0,28819.844
263,28502.0,35445.0,28897.59
264,28502.0,36130.0,28747.566
265,28502.0,36278.0,28730.288
266,28502.0,35777.0,28797.17
267,28502.0,34857.0,28774.04
268,28502.0,36129.0,28755.542
269,28502.0,35776.0,28885.152
270,28502.0,35375.0,28828.038
271,28502.0,36051.0,28806.11
272,28502.0,35881.0,28787.602
273,28502.0,35107.0,28755.864
274,28502.0,35588.0,28820.446
275,28502.0,35588.0,28789.98
276,28502.0,35943.0,28840.538
277,28502.0,35743.0,28730.124
278,28502.0,35685.0,28762.598
279,28502.0,36020.0,28712.62
280,28502.0,36160.0,28731.942
281,28502.0,34798.0,28749.662
282,28502.0,36015.0,28803.41
283,28502.0,36026.0,28723.516
284,28502.0,35720.0,28801.986
285,28502.0,35661.0,28821.446
286,28502.0,35881.0,28782.534
287,28502.0,36026.0,28720.406
288,28502.0,35827.0,28824.636
289,28502.0,35421.0,28747.092
290,28502.0,35133.0,28793.462
291,28502.0,35514.0,28744.408
292,28502.0,35815.0,28776.338
293,28502.0,34924.0,28802.308
294,28502.0,35424.0,28753.608
295,28502.0,35746.0,28807.366
296,28502.0,35796.0,28796.776
297,28502.0,34440.0,28693.622
298,28502.0,35920.0,28743.108
299,28502.0,35665.0,28773.182
300,28502.0,35815.0,28866.548
301,28502.0,36291.0,28872.232
302,28502.0,35956.0,28880.428
303,28502.0,36054.0,28806.424
304,28502.0,35758.0,28698.616
305,28502.0,35122.0,28675.12
306,28502.0,34344.0,28790.294
307,28502.0,35247.0,28714.202
308,28502.0,35220.0,28784.944
309,28502.0,36127.0,28772.808
310,28502.0,36015.0,28791.332
311,28502.0,36158.0,28794.152
312,28502.0,36011.0,28781.336
313,28502.0,34602.0,28733.644
314,28502.0,34655.0,28656.13
315,28502.0,35317.0,28788.72
316,28502.0,36277.0,28769.448
317,28502.0,35588.0,28814.058
318,28502.0,35762.0,28798.648
319,28502.0,35445.0,28797.276
320,28502.0,36160.0,28794.68
321,28502.0,35350.0,28907.026
322,28502.0,35788.0,28738.1
323,28502.0,35995.0,28854.634
324,28502.0,35901.0,28744.982
325,28502.0,36599.0,28754.48
326,28502.0,36071.0,28701.236
327,28502.0,36058.0,28835.024
328,28502.0,36019.0,28727.002
329,28502.0,36483.0,28897.404
330,28502.0,36086.0,28785.738
331,28502.0,34793.0,28814.258
332,28502.0,35909.0,28770.46
333,28502.0,35944.0,28852.18
334,28502.0,35988.0,28779.412
335,28502.0,35575.0,28782.622
336,28425.0,35358.0,28724.58
337,28425.0,35493.0,28750.884
338,28425.0,35703.0,28667.58
339,28425.0,34963.0,28598.52
340,28425.0,35571.0,28735.688
341,28425.0,36009.0,28659.696
342,28425.0,36457.0,28748.944
343,28425.0,35206.0,28728.596
344,28425.0,35981.0,28735.806
345,28425.0,35655.0,28669.28
346,28425.0,35479.0,28680.758
347,28425.0,35988.0,28719.222
348,28425.0,34991.0,28694.506
349,28425.0,35248.0,28706.796
350,28425.0,35738.0,28708.942
351,28425.0,34715.0,28661.114
352,28425.0,35141.0,28690.66
353,28425.0,35079.0,28736.152
354,28425.0,35689.0,28640.456
355,28425.0,35302.0,28675.192
356,28425.0,35793.0,28690.082
357,28425.0,35622.0,28736.5
358,28425.0,35800.0,28657.572
359,28425.0,36325.0,28708.546
360,28425.0,35502.0,28702.616
361,28388.0,36155.0,28674.874
362,28388.0,36026.0,28762.0
363,28388.0,35247.0,28751.778
364,28388.0,35753.0,28674.374
365,28388.0,35176.0,28651.344
366,28388.0,35700.0,28677.352
367,28388.0,35192.0,28735.056
368,28388.0,35449.0,28742.286
369,28388.0,36285.0,28640.506
370,28388.0,34165.0,28599.672
371,28388.0,34357.0,28609.998
372,28388.0,35450.0,28719.866
373,28388.0,35743.0,28655.236
374,28388.0,34614.0,28657.312
375,28388.0,36370.0,28619.482
376,28388.0,35079.0,28672.898
377,28388.0,35950.0,28701.128
378,28388.0,35745.0,28734.712
379,28388.0,35553.0,28673.74
380,28388.0,36370.0,28700.618
381,28388.0,35987.0,28618.92
382,28388.0,34689.0,28679.434
383,28388.0,35057.0,28682.802
384,28388.0,35421.0,28672.056
385,28388.0,34452.0,28706.07
386,28388.0,34810.0,28683.206
387,28388.0,35817.0,28647.872
388,28388.0,35072.0,28660.716
389,28388.0,34961.0,28700.934
390,28388.0,35508.0,28657.658
391,28388.0,35443.0,28675.4
392,28388.0,35675.0,28676.35
393,28388.0,35555.0,28684.506
394,28388.0,35424.0,28670.518
395,28388.0,35817.0,28694.372
396,28388.0,35325.0,28648.358
397,28388.0,34968.0,28682.252
398,28388.0,35243.0,28712.72
399,28388.0,35185.0,28656.194
400,28388.0,35524.0,28709.48
401,28386.0,34915.0,28682.422
402,28383.0,35903.0,28660.668
403,28383.0,35732.0,28790.188
404,28383.0,35740.0,28709.4
405,28383.0,34865.0,28622.444
406,28383.0,35801.0,28752.48
407,28383.0,35344.0,28650.682
408,28383.0,35658.0,28709.022
409,28383.0,35939.0,28665.784
410,28383.0,35092.0,28689.632
411,28383.0,35297.0,28637.308
412,28383.0,35601.0,28649.064
413,28383.0,35315.0,28720.938
414,28383.0,35836.0,28651.95
415,28383.0,35842.0,28693.692
416,28383.0,34229.0,28632.382
417,28383.0,35529.0,28654.916
418,28383.0,35988.0,28665.596
419,28383.0,35909.0,28687.906
420,28383.0,35160.0,28663.87
421,28383.0,34970.0,28624.516
422,28383.0,35640.0,28641.672
423,28383.0,34991.0,28641.456
424,28383.0,35426.0,28660.47
425,28383.0,35380.0,28632.408
426,28383.0,35487.0,28671.022
427,28343.0,35941.0,28673.444
428,28343.0,35163.0,28608.03
429,28343.0,35705.0,28617.792
430,28343.0,34652.0,28588.202
431,28343.0,35395.0,28650.142
432,28343.0,35814.0,28589.03
433,28343.0,35473.0,28551.236
434,28343.0,36008.0,28701.826
435,28343.0,35625.0,28626.33
436,28343.0,35198.0,28588.072
437,28343.0,35700.0,28554.156
438,28343.0,35561.0,28611.736
439,28343.0,35379.0,28606.57
440,28343.0,35689.0,28597.33
441,28343.0,34891.0,28584.8
442,28343.0,34921.0,28589.816
443,28343.0,35705.0,28574.048
444,28343.0,35897.0,28634.264
445,28343.0,36076.0,28687.684
446,28343.0,35276.0,28650.156
447,28343.0,35534.0,28563.434
448,28343.0,35698.0,28557.876
449,28343.0,35646.0,28674.214
450,28343.0,35553.0,28606.846
451,28343.0,34819.0,28629.056
452,28343.0,35611.0,28654.686
453,28343.0,35046.0,28650.786
454,28343.0,35012.0,28645.238
455,28343.0,35904.0,28542.726
456,28343.0,35559.0,28677.146
457,28343.0,36441.0,28695.156
458,28343.0,35561.0,28674.144
459,28343.0,36441.0,28640.512
460,28343.0,35795.0,28639.846
461,28343.0,36202.0,28741.918
462,28343.0,35467.0,28657.246
463,28343.0,35760.0,28671.604
464,28343.0,35772.0,28657.668
465,28343.0,35107.0,28617.366
466,28343.0,35742.0,28636.778
467,28343.0,33330.0,28506.532
468,28343.0,35175.0,28538.628
469,28343.0,35198.0,28663.486
470,28343.0,35729.0,28615.404
471,28343.0,35783.0,28670.34
472,28343.0,36070.0,28634.506
473,28343.0,34368.0,28559.678
474,28343.0,36325.0,28701.854
475,28343.0,34766.0,28610.322
476,28343.0,34461.0,28618.384
477,28343.0,35711.0,28634.632
478,28343.0,34985.0,28598.942
479,28343.0,34456.0,28578.28
480,28343.0,35381.0,28635.244
481,28343.0,35408.0,28694.802
482,28343.0,35687.0,28634.096
483,28343.0,35494.0,28603.714
484,28343.0,35210.0,28562.808
485,28343.0,35551.0,28620.832
486,28343.0,34811.0,28612.16
487,28343.0,35755.0,28692.258
488,28343.0,35549.0,28509.358
489,28343.0,35773.0,28554.534
490,28343.0,35107.0,28624.508
491,28343.0,34938.0,28651.176
492,28343.0,35516.0,28617.6
493,28343.0,35515.0,28646.45
494,28343.0,35024.0,28636.718
495,28343.0,35956.0,28629.898
496,28343.0,35641.0,28587.792
497,28343.0,35755.0,28570.59
498,28343.0,35956.0,28649.01
499,28343.0,35448.0,28649.598
500,28343.0,35005.0,28642.65
501,28343.0,35414.0,28593.632
502,28343.0,35515.0,28624.954
503,28343.0,35514.0,28618.592
504,28343.0,35630.0,28556.066
505,28343.0,35153.0,28701.384
506,28343.0,35699.0,28597.888
507,28343.0,35540.0,28662.208
508,28343.0,34748.0,28586.912
509,28343.0,35474.0,28591.848
510,28343.0,35155.0,28608.516
511,28343.0,35467.0,28657.128
512,28343.0,35077.0,28645.568
513,28343.0,35213.0,28619.326
514,28343.0,35733.0,28824.222
515,28343.0,35829.0,28652.082
516,28343.0,34426.0,28558.74
517,28343.0,34887.0,28536.406
518,28343.0,36440.0,28648.436
519,28343.0,36118.0,28719.048
520,28343.0,35901.0,28689.58
521,28343.0,35117.0,28726.744
522,28343.0,35618.0,28671.688
523,28343.0,35318.0,28598.164
524,28343.0,35999.0,28631.436
525,28343.0,34848.0,28661.6
526,28343.0,35012.0,28548.208
527,28343.0,35705.0,28681.356
528,28310.0,35747.0,28617.482
529,28310.0,35659.0,28657.942
530,28310.0,35827.0,28618.576
531,28310.0,34702.0,28640.88
532,28310.0,35461.0,28528.408
533,28310.0,35667.0,28551.524
534,28310.0,35185.0,28583.798
535,28310.0,35724.0,28597.514
536,28310.0,35084.0,28568.686
537,28310.0,35937.0,28739.986
538,28310.0,35575.0,28557.85
539,28310.0,35165.0,28495.69
540,28310.0,35597.0,28521.612
541,28310.0,35386.0,28592.542
542,28310.0,35118.0,28569.682
543,28310.0,35671.0,28610.286
544,28310.0,35396.0,28618.79
545,28310.0,35966.0,28643.842
546,28310.0,35945.0,28672.838
547,28310.0,35453.0,28603.462
548,28310.0,36210.0,28566.608
549,28310.0,35259.0,28559.932
550,28310.0,35125.0,28638.664
551,28310.0,35630.0,28628.364
552,28310.0,35507.0,28674.932
553,28310.0,35584.0,28550.012
554,28310.0,35847.0,28583.632
555,28310.0,34979.0,28528.586
556,28310.0,34554.0,28521.886
557,28310.0,35189.0,28539.6
558,28310.0,35325.0,28643.654
559,28310.0,34250.0,28538.808
560,28310.0,35415.0,28656.238
561,28310.0,35031.0,28594.276
562,28310.0,35688.0,28652.986
563,28310.0,35466.0,28602.992
564,28310.0,35643.0,28617.656
565,28310.0,36279.0,28642.582
566,28310.0,34877.0,28607.162
567,28310.0,35439.0,28581.06
568,28310.0,36342.0,28559.354
569,28310.0,35764.0,28633.468
570,28310.0,35310.0,28550.316
571,28310.0,35170.0,28603.542
572,28310.0,34989.0,28513.692
573,28310.0,35157.0,28609.546
574,28310.0,35700.0,28640.742
575,28310.0,35750.0,28604.128
576,28310.0,35872.0,28649.502
577,28310.0,35386.0,28620.492
578,28310.0,35500.0,28640.866
579,28310.0,35864.0,28581.03
580,28310.0,35227.0,28567.126
581,28310.0,34624.0,28608.102
582,28310.0,34745.0,28532.62
583,28310.0,35148.0,28633.268
584,28310.0,35298.0,28550.402
585,28310.0,34537.0,28567.796
586,28310.0,35441.0,28675.156
587,28310.0,36407.0,28610.328
588,28310.0,35963.0,28579.844
589,28303.0,35654.0,28609.708
590,28303.0,35923.0,28662.33
591,28303.0,36281.0,28667.448
592,28303.0,34991.0,28614.224
593,28303.0,35917.0,28628.502
594,28303.0,35705.0,28510.34
595,28303.0,36272.0,28535.634
596,28303.0,35720.0,28549.7
597,28303.0,35606.0,28601.186
598,28303.0,34768.0,28483.216
599,28303.0,35857.0,28655.82
600,28303.0,34514.0,28505.188
601,28303.0,35174.0,28545.748
602,28303.0,35126.0,28611.95
603,28303.0,35196.0,28643.494
604,28303.0,35938.0,28546.928
605,28303.0,35423.0,28618.024
606,28303.0,35937.0,28590.27
607,28303.0,34004.0,28591.124
608,28303.0,35133.0,28598.298
609,28303.0,35070.0,28612.7
610,28303.0,35252.0,28592.464
611,28303.0,34869.0,28572.684
612,28303.0,35590.0,28641.542
613,28303.0,35240.0,28577.332
614,28303.0,35408.0,28627.59
615,28303.0,35829.0,28596.966
616,28303.0,35521.0,28581.378
617,28303.0,35736.0,28585.56
618,28303.0,35176.0,28679.096
619,28303.0,35605.0,28564.214
620,28303.0,34307.0,28522.376
621,28253.0,35710.0,28639.89
622,28253.0,39413.0,29431.3
623,28253.0,38753.0,29031.166
624,28253.0,34947.0,28460.906
625,28253.0,35031.0,28534.008
626,28253.0,35555.0,28557.982
627,28253.0,35670.0,28568.19
628,28253.0,35389.0,28523.448
629,28253.0,35125.0,28533.49
630,28253.0,35736.0,28545.964
631,28253.0,35295.0,28628.246
632,28253.0,35380.0,28483.57
633,28253.0,35002.0,28557.256
634,28253.0,35373.0,28528.948
635,28253.0,35608.0,28505.106
636,28253.0,35444.0,28529.832
637,28253.0,35807.0,28532.544
638,28253.0,35155.0,28497.816
639,28229.0,35529.0,28600.878
640,28229.0,40414.0,28750.782
641,28229.0,42540.0,29590.51
642,28229.0,35437.0,28605.572
643,28229.0,34739.0,28501.084
644,28229.0,34989.0,28469.876
645,28229.0,35394.0,28554.7
646,28229.0,35094.0,28483.736
647,28229.0,35843.0,28556.424
648,28229.0,35269.0,28504.068
649,28229.0,35284.0,28522.218
650,28229.0,35573.0,28477.84
651,28229.0,35745.0,28508.762
652,28229.0,35367.0,28527.664
653,28229.0,35094.0,28515.874
654,28229.0,35791.0,28469.748
655,28229.0,34975.0,28425.232
656,28229.0,35244.0,28520.072
657,28229.0,35610.0,28561.78
658,28229.0,35116.0,28462.418
659,28229.0,35485.0,28472.04
660,28229.0,35042.0,28557.85
661,28229.0,34975.0,28546.23
662,28229.0,35450.0,28515.526
663,28229.0,35361.0,28477.008
664,28229.0,35416.0,28523.122
665,28229.0,35746.0,28539.528
666,28229.0,35746.0,28514.786
667,28229.0,35794.0,28518.49
668,28229.0,34664.0,28540.026
669,28229.0,35286.0,28488.092
670,28229.0,35573.0,28502.382
671,28229.0,34484.0,28511.368
672,28229.0,35437.0,28472.57
673,28229.0,34910.0,28483.046
674,28229.0,35682.0,28550.458
675,28229.0,35435.0,28417.332
676,28229.0,36261.0,28589.026
677,28229.0,36011.0,28554.602
678,28229.0,35412.0,28424.45
679,28229.0,35010.0,28506.444
680,28229.0,35633.0,28534.752
681,28229.0,34961.0,28582.178
682,28229.0,34589.0,28527.302
683,28229.0,35628.0,28534.232
684,28229.0,35089.0,28520.474
685,28229.0,33964.0,28498.066
686,28229.0,35375.0,28528.228
687,28229.0,35107.0,28515.084
688,28229.0,35882.0,28596.438
689,28229.0,35516.0,28631.854
690,28229.0,35847.0,28534.972
691,28229.0,35313.0,28521.29
692,28229.0,35113.0,28452.87
693,28229.0,35633.0,28523.462
694,28229.0,34922.0,28529.956
695,28229.0,35828.0,28505.288
696,28229.0,35591.0,28530.94
697,28229.0,35472.0,28488.708
698,28229.0,35170.0,28525.602
699,28229.0,35013.0,28551.928
700,28229.0,35458.0,28516.726
701,28229.0,35450.0,28514.602
702,28229.0,35641.0,28559.392
703,28229.0,35172.0,28538.388
704,28229.0,35357.0,28582.832
705,28229.0,34981.0,28424.842
706,28229.0,35414.0,28456.146
707,28229.0,34999.0,28504.604
708,28229.0,35357.0,28487.702
709,28229.0,35428.0,28461.22
710,28229.0,35882.0,28570.354
711,28229.0,35825.0,28478.472
712,28229.0,35847.0,28506.246
713,28229.0,35437.0,28526.474
714,28229.0,35573.0,28498.046
715,28229.0,35794.0,28505.736
716,28229.0,34766.0,28514.592
717,28229.0,35572.0,28555.422
718,28229.0,35641.0,28587.596
719,28229.0,35715.0,28478.282
720,28229.0,35201.0,28529.732
721,28229.0,35585.0,28478.844
722,28229.0,34120.0,28483.294
723,28229.0,35283.0,28526.486
724,28229.0,35532.0,28525.726
725,28229.0,35437.0,28623.24
726,28229.0,35863.0,28420.832
727,28229.0,34884.0,28506.592
728,28229.0,35166.0,28579.088
729,28229.0,35797.0,28528.202
730,28229.0,34771.0,28554.576
731,28229.0,35497.0,28586.216
732,28229.0,35458.0,28584.306
733,28229.0,35666.0,28552.096
734,28229.0,35643.0,28540.942
735,28229.0,35089.0,28541.892
736,28229.0,36177.0,28551.628
737,28229.0,35507.0,28572.928
738,28229.0,34248.0,28513.462
739,28229.0,34579.0,28472.134
740,28229.0,35144.0,28444.472
741,28229.0,35647.0,28519.356
742,28229.0,35216.0,28502.698
743,28229.0,35388.0,28449.752
744,28229.0,35447.0,28593.002
745,28229.0,35148.0,28547.662
746,28229.0,35542.0,28499.996
747,28229.0,35171.0,28542.154
748,28229.0,36126.0,28434.234
749,28229.0,34902.0,28529.902
750,28229.0,35516.0,28602.364
751,28229.0,35396.0,28558.558
752,28229.0,36198.0,28552.37
753,28229.0,35116.0,28560.104
754,28229.0,35424.0,28489.996
755,28229.0,35556.0,28571.714
756,28229.0,35494.0,28545.194
757,28229.0,35633.0,28444.964
758,28229.0,35573.0,28438.7
759,28229.0,34870.0,28442.166
760,28229.0,35615.0,28557.18
761,28229.0,35597.0,28517.952
762,28229.0,35688.0,28583.5
763,28229.0,35523.0,28510.644
764,28229.0,35854.0,28472.338
765,28229.0,34491.0,28453.892
766,28229.0,34456.0,28452.426
767,28229.0,34231.0,28487.144
768,28229.0,33982.0,28533.69
769,28229.0,35585.0,28570.956
770,28229.0,34400.0,28486.52
771,28229.0,35428.0,28422.942
772,28229.0,35426.0,28530.09
773,28229.0,35353.0,28586.674
774,28229.0,34884.0,28539.582
775,28229.0,35516.0,28463.094
776,28229.0,35383.0,28528.938
777,28229.0,35216.0,28545.17
778,28229.0,35281.0,28528.67
779,28229.0,35646.0,28540.106
780,28229.0,35067.0,28531.49
781,28229.0,35291.0,28595.212
782,28229.0,35400.0,28531.706
783,28229.0,34996.0,28544.2
784,28229.0,34796.0,28483.944
785,28229.0,34411.0,28410.942
786,28229.0,33939.0,28476.99
787,28229.0,35586.0,28477.158
788,28229.0,34949.0,28498.766
789,28229.0,35437.0,28524.66
790,28229.0,35086.0,28438.486
791,28229.0,35375.0,28546.17
792,28229.0,35445.0,28501.472
793,28229.0,34358.0,28436.364
794,28229.0,34873.0,28393.754
795,28229.0,35003.0,28492.964
796,28229.0,35590.0,28607.676
797,28229.0,35401.0,28593.33
798,28229.0,35127.0,28514.62
799,28229.0,35220.0,28526.306
800,28229.0,34937.0,28479.354
801,28229.0,35397.0,28491.126
802,28229.0,35447.0,28561.228
803,28229.0,34792.0,28549.508
804,28229.0,36004.0,28509.318
805,28229.0,35116.0,28516.41
806,28229.0,34688.0,28473.072
807,28229.0,34668.0,28452.048
808,28229.0,35402.0,28531.452
809,28229.0,34924.0,28536.626
810,28229.0,35825.0,28558.58
811,28229.0,36011.0,28450.758
812,28229.0,36004.0,28564.092
813,28229.0,35291.0,28461.954
814,28229.0,35515.0,28475.19
815,28229.0,35454.0,28594.74
816,28229.0,35017.0,28579.35
817,28229.0,35682.0,28586.234
818,28229.0,35116.0,28535.606
819,28229.0,35545.0,28564.83
820,28229.0,35459.0,28520.038
821,28229.0,36261.0,28464.894
822,28229.0,35842.0,28488.126
