iterations,best,worst,avg
240,238827.0,263653.0,239693.724
241,238827.0,265597.0,240056.7
242,238827.0,272005.0,240039.354
243,238827.0,271717.0,239635.43
244,238827.0,271106.0,239747.222
245,238827.0,270593.0,239853.066
246,238827.0,274509.0,240272.62
247,238827.0,266972.0,239643.798
248,238827.0,269660.0,239798.028
249,238827.0,273156.0,240312.524
250,238827.0,267507.0,239948.912
251,238827.0,270964.0,239974.07
252,238827.0,275684.0,239683.39
253,238827.0,269915.0,239953.562
254,238827.0,274347.0,239648.102
255,238827.0,267351.0,240124.142
256,238827.0,270773.0,239973.586
257,238690.0,267746.0,239667.616
258,238690.0,272963.0,240354.29
259,238690.0,269353.0,240242.2
260,238690.0,267775.0,239544.402
261,238690.0,274082.0,239558.788
262,238690.0,272523.0,239997.236
263,238690.0,267858.0,239985.668
264,238690.0,271068.0,239860.012
265,238690.0,269616.0,239772.12
266,238690.0,273194.0,239631.624
267,238690.0,271328.0,239813.9
268,238690.0,262728.0,239445.662
269,238690.0,272942.0,239760.5
270,238690.0,269342.0,239810.13
271,238690.0,269769.0,239780.128
272,238690.0,271327.0,240070.446
273,238690.0,275341.0,239576.278
274,238690.0,272209.0,240268.594
275,238690.0,273195.0,239797.554
276,238690.0,270377.0,239598.056
277,238690.0,271271.0,239797.968
278,238690.0,276180.0,239684.108
279,238690.0,272390.0,239955.364
280,238690.0,271365.0,239881.76
281,238690.0,272473.0,239832.142
282,238690.0,271422.0,240041.238
283,238690.0,268782.0,239519.782
284,238690.0,268761.0,239649.366
285,238309.0,272431.0,239774.124
286,238309.0,273280.0,240345.066
287,238309.0,272345.0,239436.508
288,238309.0,271334.0,239403.362
289,238309.0,270670.0,239244.452
290,238309.0,271711.0,239417.862
291,238309.0,270093.0,239651.872
292,238309.0,272766.0,239259.32
293,238309.0,270016.0,239597.222
294,238309.0,262243.0,239214.916
295,238309.0,271883.0,239831.172
296,238309.0,270368.0,239702.934
297,238309.0,268413.0,239245.8
298,238309.0,275790.0,239710.754
299,238309.0,267611.0,239599.34
300,238309.0,268029.0,239334.284
301,238309.0,267618.0,239300.044
302,238154.0,274920.0,239688.166
303,238154.0,271071.0,239461.682
304,238154.0,271332.0,239771.184
305,238154.0,265866.0,239505.248
306,238154.0,269622.0,239103.474
307,238154.0,269550.0,239348.29
308,238154.0,271458.0,239097.746
309,238154.0,268208.0,239519.284
310,238154.0,274422.0,239210.404
311,238154.0,263790.0,239328.008
312,238142.0,271531.0,239534.534
313,238142.0,272761.0,238895.366
314,238142.0,269912.0,239966.318
315,238142.0,273174.0,239347.558
316,238142.0,270621.0,239421.972
317,238142.0,271603.0,239141.18
318,238142.0,265310.0,239177.728
319,238142.0,262665.0,239423.1
320,238142.0,268446.0,239328.382
321,238142.0,270424.0,239147.748
322,238142.0,265049.0,239126.728
323,238142.0,269636.0,239242.59
324,238142.0,272575.0,239502.632
325,238142.0,270247.0,239496.94
326,238142.0,271121.0,239313.92
327,238142.0,270765.0,239246.602
328,238142.0,272543.0,239557.978
329,238142.0,270459.0,239488.156
330,238142.0,271086.0,239255.864
331,238142.0,270096.0,239310.272
332,238142.0,264808.0,238785.002
333,238142.0,275411.0,239482.252
334,238142.0,270355.0,239212.154
335,237734.0,270965.0,239073.892
336,237734.0,273744.0,239643.356
337,237734.0,271453.0,238722.62
338,237734.0,273775.0,239122.886
339,237734.0,271320.0,238652.032
340,237734.0,275207.0,239041.588
341,237734.0,271577.0,238697.934
342,237734.0,265857.0,238831.55
343,237734.0,272623.0,238815.566
344,237734.0,273847.0,238968.502
345,237734.0,268343.0,239328.878
346,237729.0,270844.0,238905.146
347,237729.0,267255.0,238972.88
348,237729.0,265146.0,238592.046
349,237729.0,270922.0,238889.078
350,237729.0,270649.0,238845.736
351,237729.0,272515.0,238963.064
352,237729.0,270572.0,239205.524
353,237729.0,267870.0,238564.578
354,237729.0,272575.0,238860.688
355,237729.0,271819.0,238844.284
356,237729.0,266020.0,238920.028
357,237729.0,262241.0,239013.71
358,237729.0,268302.0,238557.384
359,237729.0,270553.0,238722.112
360,237729.0,271183.0,239219.456
361,237729.0,271886.0,238554.684
362,237729.0,273362.0,238883.704
363,237729.0,263661.0,238321.628
364,237729.0,271884.0,239214.878
365,237729.0,274045.0,238661.378
366,237729.0,265665.0,238499.892
367,237729.0,270345.0,239044.744
368,237729.0,266668.0,238715.002
369,237729.0,267948.0,239268.338
370,237729.0,266809.0,239346.898
371,237729.0,267914.0,238772.58
372,237729.0,268699.0,238582.53
373,237729.0,271903.0,238854.802
374,237729.0,269137.0,238392.954
375,237729.0,267961.0,238883.432
376,237729.0,271235.0,238806.162
377,237729.0,276629.0,239399.078
378,237729.0,268937.0,238689.524
379,237729.0,271469.0,238893.678
380,237729.0,272114.0,238944.062
381,237729.0,272847.0,238744.708
382,237729.0,269762.0,238947.612
383,237729.0,268377.0,238652.038
384,237729.0,275550.0,239144.36
385,237729.0,271446.0,238631.644
386,237729.0,270840.0,238583.484
387,237729.0,268514.0,238881.81
388,237729.0,266569.0,239029.696
389,237729.0,268583.0,238768.394
390,237729.0,268951.0,238650.642
391,237729.0,272921.0,238647.916
392,237729.0,270452.0,238850.096
393,237729.0,270026.0,238961.98
394,237729.0,267865.0,239434.34
395,237729.0,268974.0,239161.742
396,237729.0,276262.0,238675.618
397,237729.0,270763.0,238754.41
398,237729.0,273038.0,238939.182
399,237729.0,271342.0,238864.76
400,237729.0,271567.0,239002.74
401,237729.0,271845.0,239204.002
402,237513.0,266678.0,238558.182
403,237513.0,267403.0,238629.646
404,237513.0,270686.0,239349.39
405,237513.0,271639.0,238759.56
406,237513.0,266380.0,238540.436
407,237398.0,270675.0,238858.826
408,237398.0,266625.0,238750.748
409,237398.0,259825.0,238552.79
410,237398.0,266854.0,238385.236
411,237398.0,266010.0,238259.548
412,237398.0,265161.0,238263.438
413,237398.0,267798.0,238772.11
414,237398.0,271174.0,238958.394
415,237398.0,269869.0,238519.86
416,237398.0,268098.0,238419.658
417,237398.0,269670.0,238386.252
418,237398.0,268688.0,238264.512
419,237398.0,269552.0,238716.59
420,237398.0,268979.0,238901.944
421,237398.0,267983.0,238693.534
422,237398.0,269008.0,238638.286
423,237398.0,269891.0,238615.336
424,237398.0,266415.0,238595.078
425,237398.0,272610.0,238444.556
426,237398.0,269360.0,238741.002
427,237398.0,268462.0,238217.348
428,237398.0,271078.0,238475.838
429,237398.0,269118.0,238217.542
430,237398.0,271083.0,238538.416
431,237398.0,268583.0,238589.99
432,237398.0,263802.0,238617.544
433,237398.0,268256.0,238604.484
434,237398.0,267599.0,238679.542
435,237398.0,272641.0,238459.43
436,237398.0,268623.0,238667.278
437,237398.0,270232.0,238904.342
438,237398.0,268551.0,238699.42
439,237380.0,269352.0,238354.572
440,237380.0,270761.0,238780.168
441,237380.0,269726.0,238708.102
442,237380.0,269269.0,238251.49
443,237380.0,268651.0,238607.458
444,237380.0,270136.0,238943.59
445,237380.0,265744.0,238319.66
446,237380.0,273755.0,239092.98
447,237380.0,262020.0,238143.58
448,237380.0,269373.0,238590.808
449,237380.0,269979.0,238430.932
450,237380.0,270773.0,238603.86
451,237380.0,269476.0,238677.042
452,237380.0,272159.0,238257.394
453,237380.0,270072.0,238537.538
454,237380.0,269052.0,238629.224
455,237380.0,270383.0,238721.704
456,237380.0,270186.0,238555.828
457,237380.0,270086.0,238192.37
458,237380.0,270043.0,238698.13
459,237380.0,271910.0,238576.648
460,237380.0,273716.0,238468.95
461,237380.0,267144.0,238304.58
462,237380.0,270548.0,238742.28
463,237380.0,268373.0,238786.496
464,237380.0,268697.0,238809.026
465,237380.0,270181.0,238408.736
466,237380.0,269757.0,238225.382
467,237380.0,266237.0,238497.65
468,237380.0,268894.0,238826.11
469,237099.0,271182.0,238216.75
470,237099.0,273333.0,238176.058
471,237099.0,270401.0,238528.236
472,237099.0,274748.0,238255.152
473,237099.0,272671.0,238306.526
474,237099.0,273951.0,238131.536
475,237099.0,267302.0,238279.41
476,237099.0,261006.0,238200.64
477,237099.0,268727.0,238023.006
478,237099.0,271840.0,237765.918
479,237099.0,270728.0,238349.888
480,237099.0,269318.0,238316.356
481,237013.0,270026.0,238026.908
482,237013.0,267584.0,238954.492
483,236933.0,261501.0,238209.086
484,236933.0,271635.0,238196.574
485,236933.0,266823.0,238129.686
486,236933.0,274318.0,238157.614
487,236933.0,263643.0,238150.98
488,236933.0,267676.0,238068.938
489,236933.0,269087.0,237723.272
490,236933.0,273957.0,238302.592
491,236933.0,262243.0,237751.926
492,236933.0,267134.0,238230.074
493,236933.0,270277.0,238157.802
494,236933.0,270415.0,237867.242
495,236933.0,272822.0,238222.338
496,236933.0,270619.0,238317.838
497,236933.0,264397.0,237881.34
498,236933.0,267217.0,237978.508
499,236933.0,261462.0,237647.754
500,236933.0,268695.0,237922.992
501,236933.0,273896.0,238011.498
502,236933.0,269399.0,237751.626
503,236933.0,268364.0,237754.018
504,236933.0,267616.0,238267.186
505,236933.0,265365.0,237946.152
506,236933.0,271791.0,238194.314
507,236933.0,270157.0,238036.112
508,236933.0,271822.0,238293.266
509,236933.0,267749.0,238299.404
510,236933.0,267217.0,237932.876
511,236933.0,264323.0,237710.054
512,236716.0,258085.0,237566.092
513,236716.0,266247.0,237748.318
514,236716.0,270571.0,237666.666
515,236716.0,271314.0,237910.936
516,236716.0,268876.0,237776.178
517,236716.0,262981.0,237662.712
518,236716.0,269827.0,238161.23
519,236716.0,270354.0,238190.996
520,236716.0,268033.0,237934.242
521,236716.0,265112.0,237935.386
522,236716.0,266645.0,237680.406
523,236716.0,270884.0,238174.528
524,236716.0,265759.0,237712.352
525,236716.0,264310.0,237745.498
526,236716.0,266940.0,237770.274
527,236716.0,273393.0,237977.684
528,236716.0,261429.0,237697.266
529,236716.0,262957.0,237713.742
530,236716.0,268511.0,238246.854
531,236716.0,270117.0,237930.524
532,236555.0,267160.0,237803.05
533,236555.0,270379.0,237599.496
534,236555.0,267434.0,238280.714
535,236555.0,269732.0,237963.224
536,236555.0,267740.0,237567.134
537,236555.0,266918.0,237756.626
538,236555.0,268659.0,237826.772
539,236555.0,270393.0,237586.948
540,236555.0,267473.0,237616.828
541,236555.0,264164.0,237439.548
542,236555.0,269372.0,237305.956
543,236555.0,269714.0,237914.478
544,236555.0,263632.0,237768.954
545,236555.0,266466.0,237733.18
546,236555.0,267951.0,237580.422
547,236555.0,266594.0,237609.914
548,236555.0,266890.0,237868.67
549,236555.0,266246.0,237566.268
550,236555.0,270854.0,237883.118
551,236555.0,270001.0,238048.896
552,236555.0,271873.0,237864.57
553,236555.0,267763.0,237592.466
554,236555.0,268987.0,237973.792
555,236555.0,270193.0,238175.89
556,236555.0,267335.0,237570.298
557,236555.0,267478.0,237689.716
558,236555.0,267685.0,237672.952
559,236555.0,267410.0,237744.222
560,236555.0,267001.0,237485.786
561,236555.0,267920.0,237253.2
562,236555.0,263809.0,237470.85
563,236555.0,269487.0,237682.868
564,236555.0,258259.0,237367.348
565,236555.0,267415.0,237561.846
566,236555.0,272893.0,237656.702
567,236555.0,268891.0,237837.788
568,236555.0,267343.0,237556.906
569,236555.0,267702.0,237814.644
570,236555.0,267147.0,237826.03
571,236555.0,272025.0,237886.114
572,236555.0,268062.0,237510.696
573,236555.0,268953.0,237776.638
574,236555.0,274223.0,237743.454
575,236554.0,264298.0,237734.312
576,236554.0,265543.0,237858.166
577,236554.0,267446.0,237875.894
578,236554.0,265974.0,237501.716
579,236554.0,269136.0,237640.36
580,236554.0,268974.0,237684.164
581,236554.0,270680.0,237670.88
582,236554.0,263199.0,237486.22
583,236554.0,273662.0,237308.002
584,236554.0,267498.0,237614.066
585,236554.0,268866.0,237670.202
586,236554.0,269104.0,237964.346
587,236554.0,272308.0,237597.86
588,236554.0,268149.0,237664.146
589,236554.0,270820.0,237668.564
590,236554.0,268359.0,237920.86
591,236554.0,265041.0,237943.41
592,236554.0,263686.0,237333.394
593,236554.0,274203.0,237880.986
594,236554.0,262879.0,237526.96
595,236554.0,271322.0,237780.942
596,236554.0,268339.0,237428.848
597,236554.0,268830.0,237649.034
598,236554.0,271161.0,237666.292
599,236554.0,265295.0,237536.728
600,236554.0,267684.0,237757.834
601,236113.0,268201.0,237596.116
602,236113.0,265091.0,237452.96
603,236113.0,270502.0,237711.686
604,236113.0,272744.0,237421.124
605,236113.0,268995.0,237511.272
606,236113.0,267679.0,237164.716
607,236113.0,267126.0,237492.568
608,236113.0,267781.0,237159.458
609,236113.0,265535.0,237341.814
610,236113.0,265340.0,237217.764
611,236113.0,266992.0,237227.276
612,236113.0,273026.0,237075.032
613,236113.0,267632.0,237367.158
614,236113.0,266722.0,237181.152
615,236113.0,272990.0,237011.726
616,236113.0,265633.0,237094.368
617,236113.0,271320.0,237161.256
618,236113.0,268405.0,237293.954
619,236113.0,272304.0,236964.002
620,236113.0,264744.0,237293.172
621,236113.0,263412.0,237122.772
622,236113.0,263929.0,237062.864
623,236113.0,268358.0,237280.014
624,236113.0,272808.0,237468.062
625,236113.0,272197.0,237226.868
626,236113.0,264352.0,237045.48
627,236113.0,269863.0,237089.238
628,236113.0,272204.0,237240.038
629,236113.0,265457.0,237201.444
630,236113.0,274065.0,237049.44
631,236113.0,264179.0,236997.076
632,236113.0,269951.0,237019.26
633,236113.0,262160.0,237236.772
634,236113.0,266695.0,237347.114
635,236113.0,267209.0,237174.254
636,236113.0,265163.0,237408.038
637,236113.0,272993.0,237216.246
638,236113.0,272204.0,237469.974
639,236113.0,270503.0,237307.346
640,236113.0,270149.0,237410.128
641,236113.0,267554.0,237217.714
642,236113.0,267263.0,237439.062
643,236113.0,270951.0,237416.922
644,236113.0,270938.0,237201.73
645,236113.0,270061.0,237187.974
646,236113.0,268206.0,237411.146
647,236113.0,266005.0,237459.882
648,236113.0,268454.0,237285.902
649,236113.0,261204.0,237340.062
650,236113.0,266741.0,236777.764
651,236113.0,261173.0,236833.734
652,236113.0,266406.0,237325.592
653,236113.0,269927.0,237438.054
654,236113.0,271726.0,237171.24
655,236113.0,268782.0,237400.524
656,236113.0,264586.0,237006.9
657,236113.0,270985.0,237474.16
658,236113.0,270863.0,237481.484
659,236113.0,263501.0,237194.382
660,236113.0,266211.0,237055.532
661,236113.0,269600.0,237615.652
662,236113.0,268434.0,237391.784
663,236113.0,267863.0,237418.856
664,236113.0,267255.0,237213.076
665,236113.0,269594.0,237225.876
666,236113.0,265748.0,237216.86
667,236113.0,265413.0,236840.936
668,236113.0,270031.0,237120.254
669,236113.0,269050.0,237726.57
670,236113.0,266362.0,237345.092
671,236113.0,266980.0,237374.1
672,236113.0,267800.0,237230.526
673,236113.0,273374.0,237115.566
674,236113.0,269623.0,237510.964
675,236113.0,263919.0,237165.876
676,236113.0,263065.0,236988.792
677,236113.0,269917.0,237171.146
678,236113.0,262770.0,236932.944
679,236113.0,269600.0,237281.976
680,236113.0,267527.0,237173.178
681,236113.0,272302.0,237286.334
682,236113.0,266721.0,237140.806
683,236113.0,267190.0,237190.122
684,236113.0,266265.0,237423.74
685,236113.0,263546.0,237059.832
686,236113.0,267064.0,237218.208
687,236113.0,267123.0,237239.644
688,236113.0,267031.0,237059.166
689,236100.0,268671.0,237473.18
690,236100.0,263932.0,236875.362
691,236100.0,270013.0,237127.424
692,236100.0,267536.0,236984.64
693,236100.0,265072.0,237242.982
694,236100.0,266009.0,237287.654
695,236100.0,269956.0,237236.44
696,236100.0,267380.0,237067.62
697,236100.0,264251.0,237218.364
698,236100.0,267856.0,236838.664
699,236100.0,268900.0,237328.71
700,236100.0,271008.0,237156.648
701,236100.0,272547.0,237086.602
702,236100.0,269870.0,237484.014
703,236100.0,270874.0,236928.402
704,236100.0,266106.0,237260.126
705,236100.0,264251.0,237019.99
706,236100.0,269353.0,237441.814
707,236100.0,273221.0,237360.134
708,236100.0,264300.0,237359.53
709,236100.0,262945.0,236901.46
710,236100.0,267643.0,237053.724
711,236100.0,270290.0,237091.696
712,236100.0,270524.0,237146.714
713,236100.0,270488.0,237655.574
714,236100.0,267793.0,237233.206
715,236100.0,273027.0,237452.814
716,236100.0,263399.0,237109.564
717,236100.0,263738.0,237230.054
718,236100.0,263807.0,237258.912
719,236100.0,263815.0,237020.76
720,236100.0,263590.0,237004.29
721,236100.0,267366.0,237132.052
722,236100.0,273622.0,237013.484
723,236100.0,264663.0,237074.236
724,236100.0,260965.0,237358.572
725,236100.0,272258.0,237132.122
726,236100.0,269190.0,237402.73
727,236100.0,267260.0,237375.602
728,236100.0,265089.0,236793.222
729,236100.0,268824.0,237515.384
730,236100.0,270909.0,237550.484
731,236100.0,267770.0,237099.354
732,236100.0,267706.0,237356.388
733,236100.0,266560.0,237280.964
734,236100.0,264394.0,237229.026
735,236100.0,268899.0,237124.86
736,236100.0,264853.0,237371.716
737,236100.0,263080.0,236978.928
738,236100.0,266957.0,236967.918
739,236100.0,268077.0,237224.564
740,236100.0,270500.0,237119.706
741,236100.0,267835.0,237416.124
742,236100.0,272867.0,237489.256
743,236100.0,269472.0,237315.912
744,236100.0,270741.0,237729.422
745,236100.0,268532.0,237210.85
746,236100.0,259492.0,237208.582
747,236100.0,267799.0,237512.454
748,236100.0,263720.0,236832.568
749,236100.0,266432.0,237263.572
750,236100.0,272332.0,237438.862
751,236100.0,270337.0,237109.432
752,236100.0,267511.0,237226.872
753,236100.0,263038.0,236998.144
754,236100.0,270031.0,237108.748
755,236100.0,274435.0,237521.58
756,236100.0,269815.0,236976.064
757,236100.0,265934.0,237210.092
758,236100.0,265002.0,237234.98
759,236100.0,262665.0,237143.866
760,236100.0,271557.0,237450.332
761,236100.0,264109.0,237113.146
762,236100.0,264747.0,237180.186
763,236100.0,266178.0,236997.246
764,236100.0,269804.0,237168.364
765,236100.0,263193.0,237073.062
766,236100.0,262474.0,236895.602
767,236100.0,270630.0,237386.828
768,236100.0,265599.0,237727.694
769,236100.0,262660.0,237044.66
770,236100.0,269632.0,237424.566
771,236100.0,266808.0,237696.458
772,236100.0,269501.0,237414.376
773,236100.0,267643.0,237034.396
774,236100.0,268006.0,236976.416
775,236100.0,269470.0,237126.51
776,236100.0,267836.0,237262.298
777,236100.0,269181.0,237445.016
778,236100.0,267761.0,237340.266
779,236100.0,268612.0,237263.286
780,235847.0,261561.0,237156.734
781,235847.0,266708.0,237061.33
782,235847.0,269850.0,237578.986
783,235847.0,267565.0,236915.602
784,235847.0,270569.0,236848.124
785,235847.0,264390.0,236710.036
786,235847.0,268865.0,237162.996
787,235847.0,272733.0,237074.136
788,235847.0,264527.0,236805.64
789,235847.0,266461.0,237016.024
790,235847.0,267472.0,236893.996
791,235847.0,268674.0,236691.404
792,235847.0,269115.0,236655.344
793,235847.0,266675.0,236795.386
794,235847.0,269630.0,237280.328
795,235847.0,259972.0,236490.934
796,235847.0,264852.0,236818.194
797,235847.0,260883.0,236892.138
798,235847.0,268652.0,236973.524
799,234420.0,263964.0,236662.378
800,234420.0,281570.0,237643.7
801,234420.0,278909.0,236822.516
802,234420.0,265342.0,235620.322
803,234420.0,264426.0,235824.426
804,234420.0,267877.0,235578.222
805,234420.0,266215.0,235447.542
806,234420.0,268312.0,235540.568
807,234420.0,260119.0,235468.738
808,234420.0,263784.0,235758.268
809,234420.0,266025.0,235617.578
810,234420.0,266938.0,235441.886
811,234420.0,260903.0,235507.826
812,234420.0,267142.0,235594.314
813,234420.0,258713.0,235195.066
814,234420.0,266683.0,235157.98
815,234420.0,270433.0,235441.676
816,234316.0,264744.0,235490.11
817,234316.0,267795.0,235545.262
818,234316.0,265315.0,235518.078
819,234316.0,265813.0,235421.086
820,234316.0,263224.0,235414.586
821,234316.0,268348.0,235758.938
