iterations,best,worst,avg
821,22028.0,29627.0,22408.75
822,22028.0,29468.0,22353.436
823,22028.0,29528.0,22389.284
824,22028.0,29014.0,22299.774
825,22028.0,29572.0,22315.734
826,22028.0,29123.0,22313.446
827,22028.0,28678.0,22287.504
828,22028.0,28613.0,22277.228
829,22028.0,29586.0,22352.266
830,22028.0,28816.0,22277.218
831,22028.0,29572.0,22276.2
832,22028.0,29291.0,22250.998
833,22028.0,28943.0,22253.766
834,22028.0,29537.0,22259.07
835,22028.0,29405.0,22328.388
836,22028.0,29343.0,22300.112
837,22028.0,29127.0,22333.926
838,22028.0,28834.0,22287.76
839,22028.0,27333.0,22238.916
840,22028.0,29541.0,22225.818
841,22028.0,28103.0,22283.842
842,22028.0,28499.0,22308.288
843,22028.0,29056.0,22338.816
844,22028.0,29218.0,22421.376
845,22028.0,29646.0,22301.36
846,22028.0,29444.0,22309.48
847,22028.0,29405.0,22333.644
848,22028.0,29010.0,22393.908
849,22028.0,28779.0,22209.022
850,22028.0,28516.0,22332.054
851,22028.0,29560.0,22424.848
852,22028.0,28807.0,22260.214
853,22028.0,29627.0,22307.69
854,22028.0,29281.0,22342.308
855,22028.0,29646.0,22324.372
856,22028.0,27994.0,22228.462
857,22028.0,29094.0,22324.638
858,22028.0,29572.0,22304.748
859,22028.0,28173.0,22269.728
860,22028.0,29275.0,22275.616
861,22028.0,28789.0,22311.112
862,22028.0,28625.0,22255.574
863,22028.0,28696.0,22261.424
864,22028.0,29054.0,22339.546
865,22028.0,28678.0,22295.244
866,22028.0,28478.0,22304.358
867,22028.0,29468.0,22396.61
868,22028.0,29446.0,22243.478
869,22028.0,28028.0,22229.344
870,22028.0,29560.0,22355.456
871,22028.0,29672.0,22222.248
872,22028.0,29287.0,22308.256
873,22028.0,29446.0,22386.032
874,22028.0,29158.0,22325.406
875,22028.0,27272.0,22248.198
876,22028.0,29472.0,22296.14
877,22028.0,29056.0,22332.476
878,22028.0,29119.0,22327.844
879,22028.0,28850.0,22290.036
880,22028.0,29548.0,22324.322
881,22028.0,28711.0,22245.01
882,22028.0,29750.0,22272.504
883,22028.0,28842.0,22275.422
884,22028.0,28954.0,22345.042
885,22028.0,29066.0,22236.562
886,22028.0,29565.0,22252.056
887,22028.0,28797.0,22255.442
888,22028.0,29446.0,22356.31
889,22028.0,28692.0,22295.74
890,22028.0,28884.0,22250.512
891,22028.0,29472.0,22343.762
892,22028.0,29440.0,22340.898
893,22028.0,29196.0,22300.958
894,22028.0,28175.0,22333.964
895,22028.0,29287.0,22292.572
896,22028.0,28960.0,22219.73
897,22028.0,29314.0,22254.706
898,22028.0,28197.0,22237.526
899,22028.0,28910.0,22364.736
900,22028.0,29205.0,22294.676
901,22028.0,29572.0,22334.834
902,22028.0,29039.0,22378.116
903,22028.0,29066.0,22254.392
904,22028.0,28850.0,22274.38
905,22028.0,28946.0,22309.0
906,22028.0,29256.0,22301.412
907,22028.0,29586.0,22308.81
908,22028.0,29134.0,22289.912
909,22028.0,27889.0,22228.904
910,22028.0,28954.0,22231.122
911,22028.0,29094.0,22295.722
912,22028.0,29196.0,22335.156
913,22028.0,28926.0,22281.204
914,22028.0,28714.0,22330.204
915,22028.0,29044.0,22283.038
916,22028.0,29084.0,22312.852
917,22028.0,29322.0,22364.786
918,22028.0,28639.0,22301.916
919,22028.0,29327.0,22326.12
920,22028.0,27889.0,22312.046
921,22028.0,28942.0,22204.924
922,22028.0,29281.0,22374.796
923,22028.0,28824.0,22316.068
924,22028.0,29322.0,22305.208
925,22028.0,28911.0,22262.55
926,22028.0,28728.0,22314.682
927,22028.0,27874.0,22307.622
928,22028.0,28850.0,22335.346
929,22028.0,28943.0,22361.48
930,22028.0,29143.0,22387.926
931,22028.0,29489.0,22306.562
932,22028.0,29489.0,22274.512
933,22028.0,29275.0,22325.792
934,22028.0,29627.0,22338.696
935,22028.0,27923.0,22274.568
936,22028.0,29543.0,22277.49
937,22028.0,29446.0,22377.418
938,22028.0,29196.0,22321.876
939,22028.0,29380.0,22262.672
940,22028.0,29528.0,22264.648
941,22028.0,29750.0,22360.528
942,22028.0,29572.0,22340.702
943,22028.0,28668.0,22326.148
944,22028.0,29014.0,22309.108
945,22028.0,28191.0,22335.202
946,22028.0,29445.0,22326.44
947,22028.0,29441.0,22282.036
948,22028.0,29127.0,22309.274
949,22028.0,29750.0,22326.294
950,22028.0,28805.0,22316.812
951,22028.0,29480.0,22376.446
952,22028.0,28797.0,22221.734
953,22028.0,28896.0,22275.264
954,22028.0,29006.0,22224.846
955,22028.0,28908.0,22283.292
956,22028.0,29440.0,22289.476
957,22028.0,28674.0,22263.698
958,22028.0,28888.0,22311.43
959,22028.0,28055.0,22311.184
960,22028.0,28625.0,22272.8
961,22028.0,28634.0,22371.622
962,22028.0,29021.0,22321.372
963,22028.0,28834.0,22300.23
964,22028.0,28908.0,22357.816
965,22028.0,28678.0,22343.954
966,22028.0,29052.0,22353.106
967,22028.0,29196.0,22332.988
968,22028.0,29586.0,22304.88
969,22028.0,28940.0,22289.822
970,22028.0,28959.0,22301.654
971,22028.0,26974.0,22235.788
972,22028.0,29525.0,22347.112
973,22028.0,29287.0,22301.338
974,22028.0,29322.0,22321.942
975,22028.0,29779.0,22359.21
976,22028.0,29646.0,22353.68
977,22028.0,29094.0,22341.482
978,22028.0,28940.0,22329.576
979,22028.0,28348.0,22248.332
980,22028.0,28028.0,22297.566
981,22028.0,28839.0,22296.246
982,22028.0,29750.0,22355.188
983,22028.0,28797.0,22288.498
984,22028.0,29446.0,22305.63
985,22028.0,28696.0,22373.25
986,22028.0,29066.0,22331.876
987,22028.0,28799.0,22329.156
988,22028.0,29094.0,22304.848
989,22028.0,29662.0,22314.244
990,22028.0,29077.0,22269.684
991,22028.0,28369.0,22214.552
992,22028.0,29440.0,22346.33
993,22028.0,29073.0,22240.998
994,22028.0,28674.0,22260.748
995,22028.0,28051.0,22297.218
996,22028.0,29089.0,22376.054
997,22028.0,29134.0,22329.668
998,22028.0,28138.0,22270.234
999,22028.0,29089.0,22311.688
1000,22028.0,28395.0,22227.126
1001,22028.0,29010.0,22295.912
1002,22028.0,29255.0,22350.896
1003,22028.0,29000.0,22262.676
1004,22028.0,29218.0,22332.258
1005,22028.0,29565.0,22312.276
1006,22028.0,29548.0,22294.132
1007,22028.0,29094.0,22273.586
1008,22028.0,29440.0,22296.148
1009,22028.0,29052.0,22365.578
1010,22028.0,29152.0,22315.016
1011,22028.0,29027.0,22325.152
1012,22028.0,29663.0,22343.032
1013,22028.0,29472.0,22356.328
1014,22028.0,28940.0,22277.37
1015,22028.0,29446.0,22325.662
1016,22028.0,29779.0,22358.858
1017,22028.0,29246.0,22306.184
1018,22028.0,29178.0,22339.16
1019,22028.0,29152.0,22337.814
1020,22028.0,29489.0,22364.292
1021,22028.0,29460.0,22290.258
1022,22028.0,29480.0,22251.316
1023,22028.0,31166.0,22309.642
1024,22028.0,28911.0,22281.706
1025,22028.0,29440.0,22273.758
1026,22028.0,29077.0,22315.268
1027,22028.0,29572.0,22299.708
1028,22028.0,29750.0,22359.084
1029,22028.0,29076.0,22296.27
1030,22028.0,28884.0,22261.932
1031,22028.0,29357.0,22358.692
1032,22028.0,28513.0,22253.922
1033,22028.0,29472.0,22377.61
1034,22028.0,28528.0,22244.314
1035,22028.0,27684.0,22248.71
1036,22028.0,28851.0,22292.22
1037,22028.0,29444.0,22326.754
1038,22028.0,28940.0,22251.492
1039,22028.0,29246.0,22354.098
1040,22028.0,28783.0,22367.922
1041,22028.0,29176.0,22340.104
1042,22028.0,29694.0,22263.516
1043,22028.0,29322.0,22233.76
1044,22028.0,29144.0,22319.178
1045,22028.0,28942.0,22272.15
1046,22028.0,28200.0,22351.442
1047,22028.0,29397.0,22271.818
1048,22028.0,28946.0,22264.93
1049,22028.0,27864.0,22192.332
1050,22028.0,28842.0,22243.962
1051,22028.0,29397.0,22320.802
1052,22028.0,29170.0,22265.762
1053,22028.0,29099.0,22363.202
1054,22028.0,28310.0,22307.18
1055,22028.0,29027.0,22280.43
1056,22028.0,29044.0,22374.992
1057,22028.0,29445.0,22246.846
1058,22028.0,29572.0,22273.474
1059,22028.0,29646.0,22291.528
1060,22028.0,29152.0,22352.45
1061,22028.0,28592.0,22351.606
1062,22028.0,29066.0,22346.304
1063,22028.0,28960.0,22365.898
1064,22028.0,29750.0,22312.344
1065,22028.0,29662.0,22242.136
1066,22028.0,29152.0,22351.386
1067,22028.0,29095.0,22358.63
1068,22028.0,29291.0,22357.898
1069,22028.0,29056.0,22285.61
1070,22028.0,29008.0,22221.454
1071,22028.0,28854.0,22298.146
1072,22028.0,28181.0,22259.688
1073,22028.0,27948.0,22276.2
1074,22028.0,29694.0,22302.896
1075,22028.0,29420.0,22299.072
1076,22028.0,28588.0,22249.16
1077,22028.0,29397.0,22347.014
1078,22028.0,29152.0,22375.43
1079,22028.0,28361.0,22326.844
1080,22028.0,28699.0,22276.032
1081,22028.0,29618.0,22306.46
1082,22028.0,28988.0,22346.05
1083,22028.0,27729.0,22272.854
1084,22028.0,29083.0,22292.914
1085,22028.0,28819.0,22314.768
1086,22028.0,29176.0,22256.088
1087,22028.0,29152.0,22400.592
1088,22028.0,28406.0,22344.022
1089,22028.0,28850.0,22273.304
1090,22028.0,28988.0,22241.366
1091,22028.0,27872.0,22224.608
1092,22028.0,28940.0,22361.242
1093,22028.0,29463.0,22307.226
1094,22028.0,29627.0,22216.11
1095,22028.0,28709.0,22304.006
1096,22028.0,27868.0,22266.216
1097,22028.0,28663.0,22302.276
1098,22028.0,29281.0,22339.232
1099,22028.0,29489.0,22305.494
1100,22028.0,28428.0,22241.766
1101,22028.0,28499.0,22272.508
1102,22028.0,28171.0,22230.876
1103,22028.0,28988.0,22298.154
1104,22028.0,29256.0,22347.97
1105,22028.0,29313.0,22281.754
1106,22028.0,28813.0,22361.596
1107,22028.0,29489.0,22328.77
1108,22028.0,28943.0,22236.512
1109,22028.0,28854.0,22285.95
1110,22028.0,29618.0,22269.532
1111,22028.0,29397.0,22329.08
1112,22028.0,28959.0,22314.05
1113,22028.0,29027.0,22298.19
1114,22028.0,29397.0,22320.86
1115,22028.0,29275.0,22296.992
1116,22028.0,29218.0,22322.29
1117,22028.0,29460.0,22269.37
1118,22028.0,28745.0,22311.028
1119,22028.0,28908.0,22367.772
1120,22028.0,29445.0,22305.306
1121,22028.0,29489.0,22349.864
1122,22028.0,28068.0,22276.09
1123,22028.0,28405.0,22287.26
1124,22028.0,29565.0,22333.832
1125,22028.0,28406.0,22333.65
1126,22028.0,28555.0,22323.746
1127,22028.0,28745.0,22396.152
1128,22028.0,29156.0,22277.398
1129,22028.0,29021.0,22338.222
1130,22028.0,29662.0,22305.618
1131,22028.0,29414.0,22356.142
1132,22028.0,29291.0,22299.02
1133,22028.0,28163.0,22281.62
1134,22028.0,29343.0,22322.168
1135,22028.0,29405.0,22401.884
1136,22028.0,28518.0,22232.21
1137,22028.0,29525.0,22285.3
1138,22028.0,29525.0,22373.07
1139,22028.0,29440.0,22253.81
1140,22028.0,29322.0,22319.236
1141,22028.0,29322.0,22283.646
1142,22028.0,29694.0,22375.568
1143,22028.0,29444.0,22346.288
1144,22028.0,29445.0,22321.142
1145,22028.0,29541.0,22290.418
1146,22028.0,29218.0,22359.096
1147,22028.0,28824.0,22340.298
1148,22028.0,29405.0,22304.042
1149,22028.0,28005.0,22249.982
1150,22028.0,29196.0,22282.262
1151,22028.0,28816.0,22325.646
1152,22028.0,29572.0,22265.918
1153,22028.0,29627.0,22433.494
1154,22028.0,29205.0,22330.21
1155,22028.0,28942.0,22289.308
1156,22028.0,29445.0,22253.6
1157,22028.0,29145.0,22262.638
1158,22028.0,27684.0,22220.68
1159,22028.0,28128.0,22191.74
1160,22028.0,28348.0,22305.666
1161,22028.0,28157.0,22330.022
1162,22028.0,28728.0,22352.464
1163,22028.0,28226.0,22245.352
1164,22028.0,29123.0,22320.126
1165,22028.0,29255.0,22345.92
1166,22028.0,29327.0,22374.004
1167,22028.0,29694.0,22327.454
1168,22028.0,28032.0,22272.558
1169,22028.0,29472.0,22331.682
1170,22028.0,29178.0,22325.288
1171,22028.0,28406.0,22273.302
1172,22028.0,28463.0,22217.334
1173,22028.0,29528.0,22331.864
1174,22028.0,29145.0,22294.136
1175,22028.0,29089.0,22311.874
1176,22028.0,29414.0,22249.314
1177,22028.0,28911.0,22272.904
1178,22028.0,28940.0,22251.73
1179,22028.0,29369.0,22348.272
1180,22028.0,28709.0,22331.48
1181,22028.0,29489.0,22351.622
1182,22028.0,29460.0,22303.676
1183,22028.0,29281.0,22359.302
1184,22028.0,29480.0,22339.324
1185,22028.0,29662.0,22288.88
1186,22028.0,29218.0,22291.902
1187,22028.0,29205.0,22343.976
1188,22028.0,28663.0,22271.454
1189,22028.0,28181.0,22281.184
1190,22028.0,29460.0,22264.202
1191,22028.0,28677.0,22205.518
1192,22028.0,28884.0,22353.902
1193,22028.0,29662.0,22372.41
1194,22028.0,29143.0,22311.0
1195,22028.0,29662.0,22338.874
1196,22028.0,28805.0,22304.046
1197,22028.0,29178.0,22377.02
1198,22028.0,29646.0,22315.302
1199,22028.0,29322.0,22236.956
1200,22028.0,29779.0,22340.092
1201,22028.0,29229.0,22259.008
1202,22028.0,29528.0,22338.976
1203,22028.0,29256.0,22189.422
1204,22028.0,29663.0,22293.628
1205,22028.0,28244.0,22300.026
1206,22028.0,28667.0,22284.118
1207,22028.0,29142.0,22354.158
1208,22028.0,29327.0,22333.21
1209,22028.0,27732.0,22297.254
1210,22028.0,29662.0,22234.072
1211,22028.0,28797.0,22314.114
1212,22028.0,29054.0,22269.744
1213,22028.0,29444.0,22311.142
1214,22028.0,29779.0,22282.852
1215,22028.0,28621.0,22246.194
1216,22028.0,29313.0,22311.988
1217,22028.0,28032.0,22238.734
1218,22028.0,28960.0,22295.45
1219,22028.0,29663.0,22376.578
1220,22028.0,28406.0,22279.412
1221,22028.0,29572.0,22306.896
1222,22028.0,28207.0,22316.598
1223,22028.0,29548.0,22288.104
1224,22028.0,29176.0,22316.582
1225,22028.0,29004.0,22324.804
1226,22028.0,29414.0,22385.824
1227,22028.0,29046.0,22321.672
1228,22028.0,29572.0,22255.27
1229,22028.0,29286.0,22359.532
1230,22028.0,27747.0,22217.858
1231,22028.0,28742.0,22312.232
1232,22028.0,28773.0,22269.954
1233,22028.0,29095.0,22282.04
1234,22028.0,29188.0,22242.762
1235,22028.0,29134.0,22306.656
1236,22028.0,29156.0,22392.316
1237,22028.0,28690.0,22317.082
1238,22028.0,28807.0,22341.906
1239,22028.0,29207.0,22346.718
1240,22028.0,28472.0,22323.836
1241,22028.0,29152.0,22398.32
1242,22028.0,28988.0,22328.266
1243,22028.0,28800.0,22292.66
1244,22028.0,28261.0,22264.1
1245,22028.0,29468.0,22320.544
1246,22028.0,28807.0,22268.904
1247,22028.0,28780.0,22335.504
1248,22028.0,29779.0,22402.848
1249,22028.0,28728.0,22216.048
1250,22028.0,28628.0,22374.524
1251,22028.0,29039.0,22250.924
1252,22028.0,29077.0,22300.632
1253,22028.0,29073.0,22288.374
1254,22028.0,28076.0,22376.546
1255,22028.0,29694.0,22311.504
1256,22028.0,27994.0,22292.132
1257,22028.0,27873.0,22367.788
1258,22028.0,29565.0,22382.198
1259,22028.0,28592.0,22273.148
1260,22028.0,27592.0,22225.518
1261,22028.0,29750.0,22323.34
1262,22028.0,29572.0,22367.958
1263,22028.0,29369.0,22343.9
1264,22028.0,27923.0,22294.246
1265,22028.0,28384.0,22337.448
1266,22028.0,29468.0,22281.42
1267,22028.0,29286.0,22369.534
1268,22028.0,29418.0,22360.616
1269,22028.0,28480.0,22346.448
1270,22028.0,28170.0,22329.508
1271,22028.0,29158.0,22309.064
1272,22028.0,29444.0,22307.738
1273,22028.0,28772.0,22265.052
1274,22028.0,29460.0,22271.05
1275,22028.0,29218.0,22294.93
1276,22028.0,28945.0,22309.71
1277,22028.0,29292.0,22308.906
1278,22028.0,28960.0,22273.076
1279,22028.0,28570.0,22314.362
1280,22028.0,28840.0,22311.456
1281,22028.0,29327.0,22332.396
1282,22028.0,29414.0,22306.654
1283,22028.0,28807.0,22230.136
1284,22028.0,28805.0,22329.21
1285,22028.0,28954.0,22332.792
1286,22028.0,29014.0,22362.574
1287,22028.0,29286.0,22302.276
1288,22028.0,29472.0,22286.116
1289,22028.0,28120.0,22304.166
1290,22028.0,28370.0,22327.654
1291,22028.0,28663.0,22284.954
1292,22028.0,28908.0,22297.234
1293,22028.0,29572.0,22299.722
1294,22028.0,29565.0,22296.768
1295,22028.0,29004.0,22342.418
1296,22028.0,29031.0,22311.954
1297,22028.0,28526.0,22317.484
1298,22028.0,28711.0,22260.13
1299,22028.0,29152.0,22332.682
1300,22028.0,29313.0,22330.868
1301,22028.0,28854.0,22258.644
1302,22028.0,28696.0,22322.854
1303,22028.0,27806.0,22244.15
1304,22028.0,29537.0,22289.894
1305,22028.0,29027.0,22262.26
1306,22028.0,28406.0,22334.286
1307,22028.0,29143.0,22355.582
1308,22028.0,28425.0,22256.23
1309,22028.0,29618.0,22281.216
1310,22028.0,28926.0,22281.428
1311,22028.0,29287.0,22291.14
1312,22028.0,29056.0,22323.132
1313,22028.0,28908.0,22298.51
1314,22028.0,29541.0,22221.772
1315,22028.0,29380.0,22290.486
1316,22028.0,29170.0,22304.616
1317,22028.0,29158.0,22460.95
1318,22028.0,29750.0,22275.47
1319,22028.0,29322.0,22334.496
1320,22028.0,29127.0,22313.596
1321,22028.0,29548.0,22300.492
1322,22028.0,29123.0,22365.444
1323,22028.0,29142.0,22324.176
1324,22028.0,29672.0,22341.156
1325,22028.0,29420.0,22372.238
1326,22028.0,29369.0,22371.054
1327,22028.0,29089.0,22279.422
1328,22028.0,29694.0,22304.776
1329,22028.0,28624.0,22326.502
1330,22028.0,28613.0,22263.402
1331,22028.0,29008.0,22293.688
1332,22028.0,29572.0,22317.536
1333,22028.0,29021.0,22244.3
1334,22028.0,29906.0,22322.094
1335,22028.0,28586.0,22356.01
1336,22028.0,29565.0,22249.454
1337,22028.0,28270.0,22262.85
1338,22028.0,29489.0,22360.544
1339,22028.0,29143.0,22224.25
1340,22028.0,28772.0,22298.744
1341,22028.0,29123.0,22269.034
1342,22028.0,28699.0,22238.798
1343,22028.0,29541.0,22332.736
1344,22028.0,29750.0,22336.446
1345,22028.0,29528.0,22308.776
1346,22028.0,29095.0,22281.172
1347,22028.0,27701.0,22265.65
1348,22028.0,29646.0,22316.584
1349,22028.0,29528.0,22330.358
1350,22028.0,28824.0,22255.374
1351,22028.0,29662.0,22369.954
1352,22028.0,28884.0,22346.944
1353,22028.0,29369.0,22308.364
1354,22028.0,29158.0,22326.576
1355,22028.0,27828.0,22292.594
1356,22028.0,28808.0,22244.756
1357,22028.0,28329.0,22369.06
1358,22028.0,29010.0,22325.6
1359,22028.0,29541.0,22401.476
1360,22028.0,28773.0,22250.85
1361,22028.0,29292.0,22282.552
1362,22028.0,28607.0,22288.338
1363,22028.0,28884.0,22309.384
1364,22028.0,29143.0,22326.124
1365,22028.0,29196.0,22286.042
1366,22028.0,29541.0,22247.042
1367,22028.0,29073.0,22316.704
1368,22028.0,27241.0,22302.23
1369,22028.0,29178.0,22233.394
1370,22028.0,29159.0,22294.122
1371,22028.0,28761.0,22342.922
1372,22028.0,28666.0,22302.954
1373,22028.0,29548.0,22330.578
1374,22028.0,29663.0,22370.194
1375,22028.0,29287.0,22384.708
1376,22028.0,29207.0,22311.064
1377,22028.0,29119.0,22256.264
1378,22028.0,28067.0,22316.922
1379,22028.0,28175.0,22279.158
1380,22028.0,29537.0,22372.612
1381,22028.0,29287.0,22290.91
1382,22028.0,29004.0,22309.902
1383,22028.0,28476.0,22231.172
1384,22028.0,29000.0,22285.688
1385,22028.0,27518.0,22227.614
1386,22028.0,29313.0,22321.004
1387,22028.0,28842.0,22275.75
1388,22028.0,28850.0,22358.52
1389,22028.0,29046.0,22232.406
1390,22028.0,28674.0,22313.766
1391,22028.0,29528.0,22325.57
1392,22028.0,28472.0,22414.218
1393,22028.0,28548.0,22318.274
1394,22028.0,29543.0,22300.54
1395,22028.0,28440.0,22313.44
1396,22028.0,29460.0,22316.092
1397,22028.0,27830.0,22294.97
1398,22028.0,28908.0,22257.496
1399,22028.0,28352.0,22244.332
1400,22028.0,29541.0,22461.698
1401,22028.0,29414.0,22321.6
1402,22028.0,28696.0,22312.716
1403,22028.0,29052.0,22253.424
1404,22028.0,29322.0,22321.036
1405,22028.0,30621.0,22230.312
1406,22028.0,28244.0,22251.178
1407,22028.0,28782.0,22270.556
1408,22028.0,29178.0,22212.452
1409,22028.0,29281.0,22260.086
1410,22028.0,29089.0,22290.754
1411,22028.0,28678.0,22365.57
1412,22028.0,28834.0,22351.776
1413,22028.0,29750.0,22340.252
1414,22028.0,29627.0,22325.874
1415,22028.0,28518.0,22357.034
1416,22028.0,29463.0,22235.786
1417,22028.0,28352.0,22292.816
1418,22028.0,29548.0,22353.222
1419,22028.0,28783.0,22298.14
1420,22028.0,29008.0,22276.014
1421,22028.0,29286.0,22379.022
1422,22028.0,29281.0,22260.026
1423,22028.0,29380.0,22249.914
1424,22028.0,29327.0,22237.078
1425,22028.0,29314.0,22276.4
1426,22028.0,28988.0,22337.85
1427,22028.0,28940.0,22293.794
1428,22028.0,29750.0,22290.308
1429,22028.0,29397.0,22369.102
1430,22028.0,29440.0,22351.804
1431,22028.0,29380.0,22308.134
1432,22028.0,28692.0,22410.65
1433,22028.0,29446.0,22336.582
1434,22028.0,29066.0,22293.494
1435,22028.0,29159.0,22329.636
1436,22028.0,29056.0,22324.14
1437,22028.0,29056.0,22330.576
1438,22028.0,28478.0,22309.45
1439,22028.0,29779.0,22335.784
1440,22028.0,28170.0,22339.054
1441,22028.0,29083.0,22300.162
1442,22028.0,28838.0,22355.13
1443,22028.0,29444.0,22293.708
1444,22028.0,28988.0,22323.388
1445,22028.0,29134.0,22265.686
1446,22028.0,29313.0,22356.848
1447,22028.0,29414.0,22289.012
1448,22028.0,29618.0,22237.618
1449,22028.0,27103.0,22219.366
1450,22028.0,29123.0,22250.186
1451,22028.0,29418.0,22258.136
1452,22028.0,28954.0,22342.85
1453,22028.0,29460.0,22361.238
1454,22028.0,29405.0,22315.83
1455,22028.0,29123.0,22323.492
1456,22028.0,29460.0,22377.694
1457,22028.0,29418.0,22318.316
1458,22028.0,29586.0,22263.554
1459,22028.0,29445.0,22293.91
1460,22028.0,28854.0,22262.678
1461,22028.0,29446.0,22341.184
1462,22028.0,28940.0,22259.488
1463,22028.0,28851.0,22290.904
1464,22028.0,29229.0,22361.048
1465,22028.0,29444.0,22368.076
1466,22028.0,28807.0,22321.47
1467,22028.0,29662.0,22244.512
1468,22028.0,29646.0,22286.828
1469,22028.0,29281.0,22369.84
1470,22028.0,29463.0,22257.784
1471,22028.0,29094.0,22299.138
1472,22028.0,28570.0,22204.962
1473,22028.0,29322.0,22318.714
1474,22028.0,29405.0,22298.57
1475,22028.0,29156.0,22240.324
1476,22028.0,26796.0,22243.078
1477,22028.0,28838.0,22336.258
1478,22028.0,27062.0,22225.694
1479,22028.0,29541.0,22282.15
1480,22028.0,29327.0,22327.612
1481,22028.0,29750.0,22327.15
1482,22028.0,28908.0,22318.612
1483,22028.0,29044.0,22384.988
1484,22028.0,28800.0,22298.84
1485,22028.0,29472.0,22368.558
1486,22028.0,29159.0,22280.018
1487,22028.0,29537.0,22317.486
1488,22028.0,28624.0,22320.478
1489,22028.0,28839.0,22245.844
1490,22028.0,29256.0,22319.696
1491,22028.0,28696.0,22303.288
1492,22028.0,29046.0,22280.94
1493,22028.0,29541.0,22343.536
1494,22028.0,28261.0,22343.652
1495,22028.0,28088.0,22215.534
1496,22028.0,29095.0,22277.596
1497,22028.0,28960.0,22291.252
1498,22028.0,28908.0,22240.208
1499,22028.0,29134.0,22339.948
1500,22028.0,28607.0,22328.146
1501,22028.0,29152.0,22283.624
1502,22028.0,29073.0,22302.386
1503,22028.0,29646.0,22276.512
1504,22028.0,29414.0,22327.754
1505,22028.0,28270.0,22263.924
1506,22028.0,28411.0,22239.008
1507,22028.0,29414.0,22372.81
1508,22028.0,29040.0,22292.442
1509,22028.0,29095.0,22233.582
1510,22028.0,29196.0,22268.206
1511,22028.0,29158.0,22340.474
1512,22028.0,29446.0,22332.338
1513,22028.0,29083.0,22271.744
1514,22028.0,29127.0,22257.368
1515,22028.0,29229.0,22382.526
1516,22028.0,29095.0,22251.868
1517,22028.0,28888.0,22242.414
1518,22028.0,29694.0,22327.07
1519,22028.0,28110.0,22264.2
1520,22028.0,29046.0,22379.064
1521,22028.0,29663.0,22298.43
1522,22028.0,29541.0,22351.88
1523,22028.0,29440.0,22244.298
1524,22028.0,29205.0,22237.278
1525,22028.0,28954.0,22367.662
1526,22028.0,29246.0,22343.866
1527,22028.0,29256.0,22294.11
1528,22028.0,29444.0,22212.632
1529,22028.0,27682.0,22304.976
1530,22028.0,28624.0,22316.848
1531,22028.0,28783.0,22254.814
1532,22028.0,29158.0,22289.706
1533,22028.0,29156.0,22355.386
1534,22028.0,29586.0,22352.95
1535,22028.0,29418.0,22297.686
1536,22028.0,28093.0,22284.296
1537,22028.0,29543.0,22239.386
1538,22028.0,27884.0,22188.732
1539,22028.0,29158.0,22298.92
1540,22028.0,28940.0,22356.09
1541,22028.0,28840.0,22318.234
1542,22028.0,28890.0,22278.416
1543,22028.0,28908.0,22352.856
1544,22028.0,29158.0,22405.604
1545,22028.0,29446.0,22265.44
1546,22028.0,29565.0,22244.692
1547,22028.0,29275.0,22318.044
1548,22028.0,28926.0,22330.046
1549,22028.0,28060.0,22336.122
1550,22028.0,29418.0,22309.974
1551,22028.0,29541.0,22293.642
1552,22028.0,28613.0,22251.11
1553,22028.0,29205.0,22306.848
1554,22028.0,29178.0,22294.318
1555,22028.0,28940.0,22228.908
1556,22028.0,29008.0,22269.54
1557,22028.0,28138.0,22260.496
1558,22028.0,28807.0,22310.93
1559,22028.0,29541.0,22321.31
1560,22028.0,29543.0,22382.308
1561,22028.0,29246.0,22304.514
1562,22028.0,28824.0,22304.28
1563,22028.0,28056.0,22405.756
1564,22028.0,29119.0,22277.506
1565,22028.0,29528.0,22412.766
1566,22028.0,29327.0,22330.434
1567,22028.0,28668.0,22351.3
1568,22028.0,29548.0,22247.426
1569,22028.0,28493.0,22287.518
1570,22028.0,29322.0,22319.566
1571,22028.0,29065.0,22306.124
1572,22028.0,29170.0,22401.742
1573,22028.0,29565.0,22326.212
1574,22028.0,29572.0,22366.404
1575,22028.0,29405.0,22317.174
1576,22028.0,29548.0,22299.43
1577,22028.0,28666.0,22250.726
1578,22028.0,29480.0,22286.982
1579,22028.0,29528.0,22280.66
1580,22028.0,29205.0,22301.964
1581,22028.0,29750.0,22351.598
1582,22028.0,28761.0,22300.688
1583,22028.0,28480.0,22278.182
1584,22028.0,29327.0,22340.802
1585,22028.0,29156.0,22334.816
1586,22028.0,29145.0,22281.974
1587,22028.0,29040.0,22315.7
1588,22028.0,29084.0,22255.13
1589,22028.0,29627.0,22366.83
1590,22028.0,28639.0,22358.708
1591,22028.0,29156.0,22308.316
1592,22028.0,29158.0,22287.856
1593,22028.0,28780.0,22235.88
1594,22028.0,28032.0,22209.774
1595,22028.0,29662.0,22394.32
1596,22028.0,29152.0,22323.99
1597,22028.0,29008.0,22317.458
1598,22028.0,28513.0,22301.042
1599,22028.0,28513.0,22226.22
1600,22028.0,29541.0,22321.534
1601,22028.0,28588.0,22274.228
1602,22028.0,29159.0,22273.426
1603,22028.0,28621.0,22276.128
1604,22028.0,29541.0,22403.724
1605,22028.0,28184.0,22259.058
1606,22028.0,29142.0,22375.97
1607,22028.0,29322.0,22291.914
