iterations,best,worst,avg
346,344023.0,381162.0,345155.716
347,344023.0,379572.0,345851.87
348,344023.0,371944.0,345594.71
349,344023.0,381822.0,345302.686
350,344023.0,379430.0,345239.67
351,344023.0,375375.0,344988.422
352,344023.0,380480.0,345055.284
353,344023.0,379499.0,345219.412
354,344023.0,374598.0,344748.41
355,344023.0,376370.0,344986.952
356,344023.0,376451.0,345172.784
357,344023.0,379965.0,345077.514
358,344023.0,379928.0,345061.656
359,344023.0,381589.0,345377.248
360,344023.0,377704.0,345174.136
361,344023.0,375418.0,345450.918
362,344023.0,381181.0,345733.226
363,344023.0,378474.0,345332.76
364,344023.0,382402.0,345110.8
365,344023.0,382561.0,345606.454
366,344023.0,381089.0,345299.83
367,344023.0,376671.0,345055.652
368,344023.0,382308.0,345392.85
369,344023.0,380804.0,345703.994
370,344023.0,374973.0,345283.596
371,344023.0,378236.0,345153.08
372,344023.0,377435.0,345381.142
373,344023.0,378752.0,345218.996
374,344023.0,376960.0,345619.476
375,344023.0,377867.0,344897.624
376,344023.0,378181.0,345239.742
377,344023.0,378648.0,345198.022
378,344023.0,376257.0,345250.34
379,344023.0,375521.0,345096.658
380,344023.0,374979.0,345267.622
381,344023.0,381391.0,345361.502
382,344023.0,376583.0,345217.794
383,344023.0,381343.0,345512.904
384,344023.0,378472.0,345550.37
385,344023.0,377313.0,345230.212
386,344023.0,379102.0,345467.828
387,344023.0,376004.0,345671.392
388,344023.0,374702.0,345221.252
389,344023.0,373903.0,345275.4
390,344023.0,382078.0,345427.668
391,344023.0,377844.0,345029.726
392,344023.0,379149.0,345040.352
393,344023.0,382264.0,345625.804
394,344023.0,378844.0,345155.936
395,344023.0,381168.0,345450.296
396,344023.0,377892.0,345069.352
397,344023.0,379161.0,345432.798
398,344023.0,378132.0,345056.236
399,344023.0,376169.0,345595.426
400,344023.0,380965.0,345341.034
401,344023.0,379611.0,345200.014
402,344022.0,378817.0,345470.044
403,344022.0,379157.0,345464.286
404,344022.0,374598.0,345443.288
405,344022.0,377202.0,345314.748
406,344022.0,374855.0,345703.668
407,344022.0,375802.0,345355.174
408,344022.0,378338.0,345144.762
409,344022.0,375101.0,345336.186
410,344022.0,373720.0,345174.452
411,344022.0,375480.0,345639.632
412,344022.0,380165.0,345369.424
413,344022.0,376418.0,345270.748
414,344022.0,379707.0,345421.178
415,344022.0,371677.0,345273.594
416,344022.0,376573.0,345296.35
417,344022.0,381779.0,345396.07
418,344022.0,375200.0,345341.85
419,344022.0,381421.0,345592.236
420,344022.0,376880.0,345333.116
421,343826.0,380387.0,345451.738
422,343826.0,373653.0,345366.708
423,343826.0,373904.0,345323.798
424,343826.0,376189.0,345425.422
425,343826.0,379902.0,345111.912
426,343826.0,377441.0,344961.072
427,343826.0,378552.0,345170.628
428,343826.0,375178.0,344869.852
429,343826.0,379952.0,345189.052
430,343826.0,374030.0,345225.566
431,343826.0,377887.0,344864.742
432,343826.0,372753.0,344878.292
433,343826.0,374488.0,344721.668
434,343826.0,372976.0,345011.094
435,343826.0,377860.0,345799.83
436,343826.0,372607.0,344892.412
437,343826.0,376946.0,344914.312
438,343826.0,381579.0,345607.102
439,343826.0,378550.0,345114.552
440,343826.0,377943.0,344937.574
441,343826.0,379097.0,344658.886
442,343826.0,378253.0,345309.784
443,343826.0,376497.0,345019.44
444,343826.0,376281.0,345225.21
445,343826.0,378888.0,345064.866
446,343826.0,380615.0,345227.262
447,343826.0,377827.0,345087.466
448,343826.0,377892.0,345268.138
449,343826.0,381609.0,345138.192
450,343826.0,380271.0,345055.908
451,343826.0,378047.0,344934.574
452,343826.0,382302.0,345051.904
453,343826.0,375291.0,344934.512
454,343826.0,378465.0,345129.982
455,343826.0,378254.0,344909.622
456,343826.0,374415.0,345039.89
457,343826.0,378771.0,344875.336
458,343826.0,378586.0,344811.874
459,343826.0,377974.0,344893.536
460,343826.0,376115.0,345265.842
461,343826.0,375981.0,345260.09
462,343437.0,373143.0,345072.9
463,343437.0,374916.0,345293.526
464,343250.0,376721.0,344745.636
465,343250.0,379386.0,345144.494
466,343250.0,375433.0,345065.756
467,343250.0,371973.0,344605.86
468,343166.0,374285.0,344954.858
469,343166.0,378186.0,344666.988
470,343166.0,377002.0,344692.526
471,343166.0,371888.0,344316.8
472,343166.0,378052.0,344481.222
473,343166.0,379430.0,344602.738
474,343166.0,380333.0,344576.786
475,343166.0,375868.0,344408.534
476,343166.0,377061.0,344556.028
477,343166.0,375403.0,344193.648
478,343166.0,371616.0,344215.536
479,343166.0,374552.0,344496.194
480,343166.0,372111.0,344113.894
481,343166.0,376381.0,344746.498
482,343166.0,374974.0,344430.702
483,343166.0,373359.0,344304.774
484,343120.0,377670.0,344606.446
485,343120.0,378205.0,344551.652
486,343120.0,373765.0,344479.254
487,343120.0,367396.0,343790.57
488,343120.0,379125.0,344674.188
489,343120.0,378620.0,344909.68
490,343120.0,375194.0,344539.622
491,343120.0,374439.0,344387.756
492,343120.0,371433.0,344518.03
493,343120.0,373393.0,344644.696
494,343120.0,378286.0,344594.878
495,343120.0,378312.0,344307.118
496,343120.0,378199.0,344556.034
497,343120.0,373957.0,344303.054
498,343120.0,378744.0,344070.72
499,343120.0,370404.0,344213.062
500,343120.0,375280.0,344292.974
501,343052.0,376776.0,344519.78
502,343052.0,400468.0,345966.776
503,343052.0,401396.0,347349.084
504,343033.0,400294.0,349939.32
505,343033.0,374881.0,344341.946
506,342885.0,377774.0,346327.46
507,342885.0,379664.0,344709.006
508,342885.0,378195.0,344414.844
509,342885.0,377209.0,344310.232
510,342885.0,378997.0,344313.434
511,342885.0,375046.0,343960.346
512,342885.0,373077.0,344055.152
513,342885.0,373029.0,344343.154
514,342885.0,376645.0,344475.728
515,342885.0,378065.0,344174.06
516,342885.0,376533.0,343884.51
517,342885.0,371912.0,344709.334
518,342885.0,380368.0,344382.024
519,342885.0,373433.0,344468.656
520,342885.0,379722.0,344398.754
521,342885.0,370185.0,343540.872
522,342885.0,379845.0,343997.458
523,342885.0,377561.0,344448.474
524,342885.0,373576.0,344497.002
525,342885.0,374629.0,343998.052
526,342885.0,377962.0,344064.172
527,342885.0,380820.0,344582.928
528,342885.0,374917.0,344522.998
529,342492.0,369935.0,344141.88
530,342492.0,385345.0,344711.02
531,342478.0,382938.0,346181.222
532,342478.0,376258.0,343941.368
533,342478.0,380142.0,344667.596
534,342478.0,377793.0,343920.192
535,342478.0,373018.0,343745.594
536,342478.0,376269.0,343684.682
537,342478.0,374233.0,343758.862
538,342478.0,377919.0,344140.208
539,342478.0,372068.0,343676.022
540,342478.0,374398.0,343439.654
541,342478.0,370317.0,343734.338
542,342478.0,380994.0,344095.078
543,342478.0,376346.0,343544.234
544,342478.0,378586.0,343672.168
545,342478.0,379260.0,343694.206
546,342478.0,376253.0,343668.648
547,342478.0,374538.0,343697.472
548,342478.0,373164.0,343667.726
549,342478.0,377046.0,344011.63
550,342478.0,369375.0,343076.326
551,342478.0,376042.0,343617.59
552,342478.0,378898.0,343902.066
553,342478.0,377819.0,343938.876
554,342478.0,377543.0,343545.158
555,342478.0,372675.0,343771.138
556,342478.0,378343.0,343738.024
557,342478.0,378521.0,343795.548
558,342478.0,376232.0,344166.628
559,342478.0,377845.0,343849.91
560,342478.0,367709.0,343399.59
561,342478.0,378175.0,343941.946
562,342478.0,370780.0,343728.766
563,342478.0,373193.0,343857.956
564,342478.0,376904.0,343381.802
565,342478.0,376272.0,343459.372
566,342478.0,372827.0,343366.06
567,342478.0,378869.0,343872.464
568,342478.0,378271.0,344117.736
569,342478.0,375047.0,343674.516
570,342478.0,377254.0,343925.094
571,342478.0,378806.0,343821.18
572,342478.0,380934.0,343913.524
573,342478.0,372665.0,344085.782
574,342478.0,377239.0,344302.966
575,342478.0,377324.0,343713.07
576,342478.0,371303.0,343693.756
577,342478.0,374202.0,343849.89
578,342478.0,375701.0,343651.154
579,342478.0,374586.0,343630.174
580,342478.0,379033.0,343628.212
581,342478.0,375512.0,343744.114
582,342478.0,375401.0,343722.048
583,342478.0,372646.0,343679.364
584,342478.0,377971.0,343644.756
585,342478.0,380041.0,344101.67
586,342478.0,376584.0,344054.502
587,342478.0,373238.0,343358.38
588,342478.0,378514.0,344138.444
589,342478.0,377023.0,343788.06
590,342478.0,375442.0,343726.922
591,342478.0,378569.0,344076.158
592,342478.0,377608.0,343752.668
593,342478.0,371939.0,343497.188
594,342478.0,377377.0,343754.496
595,342478.0,375346.0,343783.296
596,342478.0,372211.0,343443.698
597,342478.0,380245.0,343814.776
598,342478.0,376927.0,343797.12
599,342478.0,377013.0,344182.26
600,342478.0,374472.0,343681.436
601,342478.0,376061.0,343973.662
602,342478.0,379270.0,343987.926
603,342478.0,375432.0,344002.204
604,342478.0,375133.0,343768.676
605,342067.0,393760.0,344355.476
606,342067.0,377282.0,344073.41
607,342067.0,378948.0,343756.976
608,342067.0,373927.0,343646.866
609,342067.0,370131.0,343391.722
610,342067.0,375092.0,342981.102
611,342067.0,374934.0,343018.93
612,342067.0,371972.0,343121.626
613,342067.0,373924.0,343697.592
614,342067.0,374646.0,343454.994
615,342067.0,376608.0,343232.118
616,342067.0,377085.0,343414.18
617,342067.0,378291.0,343371.664
618,342067.0,373582.0,343282.158
619,342067.0,376553.0,343404.926
620,342067.0,377835.0,343261.244
621,342067.0,372739.0,342951.11
622,342067.0,375483.0,343244.754
623,342067.0,375619.0,343335.032
624,342067.0,376816.0,343755.71
625,342067.0,375244.0,343337.348
626,342067.0,379242.0,343518.574
627,342067.0,376995.0,343715.39
628,342067.0,372452.0,343354.392
629,342067.0,377369.0,343782.022
630,342067.0,372825.0,343073.16
631,342067.0,374389.0,343300.298
632,342067.0,377486.0,343593.62
633,342067.0,379633.0,343401.166
634,342067.0,379061.0,343696.468
635,342067.0,375361.0,343039.976
636,342067.0,378001.0,343635.138
637,342067.0,378029.0,343660.444
638,342067.0,377562.0,343756.684
639,342067.0,376343.0,343894.706
640,342067.0,373131.0,343420.082
641,342067.0,376950.0,343318.092
642,342067.0,370754.0,343385.37
643,342067.0,377460.0,343182.88
644,342067.0,377938.0,343485.71
645,342067.0,377520.0,343511.83
646,342067.0,372608.0,343413.618
647,342067.0,376101.0,343769.6
648,342067.0,372798.0,343590.76
649,342067.0,373110.0,343498.428
650,342067.0,370709.0,342876.252
651,342067.0,377425.0,343372.136
652,342067.0,377723.0,343239.684
653,342067.0,371243.0,343596.356
654,342067.0,375490.0,343374.14
655,342067.0,372672.0,343450.826
656,342067.0,374206.0,343036.792
657,342067.0,378448.0,343515.28
658,342067.0,376901.0,343603.062
659,342067.0,373109.0,343267.312
660,341948.0,375358.0,343523.72
661,341948.0,379206.0,343417.41
662,341948.0,378729.0,343563.32
663,341948.0,372459.0,343482.282
664,341948.0,376733.0,343419.876
665,341948.0,374418.0,343074.086
666,341948.0,375735.0,343193.386
667,341948.0,374709.0,343219.728
668,341786.0,372767.0,343147.936
669,341786.0,385176.0,344257.39
670,341786.0,383398.0,345717.942
671,341786.0,389448.0,344088.344
672,341786.0,376521.0,343398.532
673,341786.0,374701.0,343425.66
674,341786.0,373766.0,342818.916
675,341786.0,376287.0,343081.592
676,341750.0,375265.0,343537.5
677,341750.0,372464.0,343068.552
678,341750.0,376363.0,343935.302
679,341750.0,372004.0,342875.334
680,341750.0,374011.0,343358.452
681,341750.0,376084.0,343205.128
682,341750.0,375364.0,342971.068
683,341750.0,378693.0,343210.914
684,341750.0,380555.0,343010.482
685,341750.0,373825.0,342807.974
686,341750.0,374353.0,343263.532
687,341750.0,378796.0,342962.72
688,341750.0,372822.0,343232.36
689,341750.0,368556.0,342660.214
690,341750.0,369089.0,342645.602
691,341750.0,373310.0,342756.144
692,341750.0,373914.0,343136.602
693,341750.0,376826.0,343372.808
694,341750.0,379291.0,343544.342
695,341750.0,379065.0,342867.552
696,341750.0,372785.0,342974.672
697,341750.0,378684.0,343012.926
698,341750.0,377342.0,343254.784
699,341403.0,371710.0,342712.77
700,341403.0,379242.0,343690.198
701,341403.0,369319.0,342392.31
702,341403.0,377529.0,342523.928
703,341403.0,376125.0,343052.958
704,341403.0,372644.0,343322.854
705,341403.0,371385.0,342468.786
706,341403.0,375492.0,342777.048
707,341403.0,374378.0,342366.868
708,341403.0,373436.0,342348.716
709,341403.0,373195.0,342598.166
710,341403.0,377712.0,342670.696
711,341403.0,373869.0,342962.474
712,341403.0,375342.0,342290.51
713,341403.0,378616.0,342915.206
714,341403.0,376387.0,343163.468
715,341403.0,370887.0,342750.002
716,341403.0,374275.0,342731.854
717,341403.0,371974.0,342659.46
718,341403.0,373361.0,342697.62
719,341403.0,374021.0,342628.386
720,341403.0,375986.0,342780.8
721,341403.0,373306.0,342658.722
722,341403.0,371611.0,342780.794
723,341403.0,376532.0,342288.204
724,341403.0,376823.0,342768.144
725,341403.0,367993.0,342914.184
726,341403.0,371399.0,342736.66
727,341403.0,372013.0,342572.82
728,341403.0,376775.0,342773.292
729,341403.0,372133.0,342806.782
730,341403.0,372470.0,342744.154
731,341403.0,371486.0,342936.262
732,341403.0,377511.0,342699.242
733,341403.0,371124.0,342460.524
734,341403.0,371579.0,342771.516
735,341403.0,376151.0,342604.386
736,341403.0,375961.0,342723.846
737,341403.0,373655.0,342567.026
738,341403.0,371104.0,342570.12
739,341403.0,375730.0,342706.8
740,341403.0,376077.0,342792.1
741,341403.0,372466.0,342735.408
742,341403.0,377080.0,342900.37
743,341403.0,374940.0,342773.534
744,341403.0,364608.0,342022.452
745,341403.0,371101.0,342346.394
746,341403.0,373072.0,342480.546
747,341403.0,379623.0,343295.556
748,341403.0,374319.0,343028.75
749,341403.0,378531.0,342423.626
750,341403.0,376390.0,343442.708
751,341403.0,375634.0,342744.868
752,341403.0,375320.0,342608.206
753,341403.0,371265.0,342644.022
754,341403.0,375458.0,342830.156
755,341403.0,379593.0,342837.554
756,341385.0,367730.0,342523.238
757,341385.0,376643.0,342873.968
758,341385.0,372134.0,343394.06
759,341385.0,377604.0,343002.154
760,341385.0,378754.0,342792.794
761,341385.0,375412.0,343001.05
762,341385.0,376150.0,342497.652
763,341385.0,372246.0,342997.748
764,341385.0,375484.0,342850.378
765,341385.0,373159.0,342557.264
766,341385.0,375727.0,342865.01
767,341385.0,375181.0,342451.726
768,341385.0,374270.0,342472.466
769,341385.0,373907.0,342381.412
770,341385.0,378295.0,342936.9
771,341385.0,374230.0,342568.144
772,341385.0,375346.0,343031.72
773,341385.0,375522.0,342535.198
774,341385.0,379996.0,342909.458
775,341385.0,370871.0,342501.384
776,341385.0,377444.0,343267.888
777,341385.0,377897.0,342414.966
778,341385.0,376970.0,342855.598
779,341385.0,377734.0,342681.408
780,341385.0,373110.0,342703.464
781,341385.0,371561.0,342588.438
782,341385.0,374368.0,342585.188
783,341385.0,375578.0,343023.814
784,341385.0,369873.0,342552.756
785,341385.0,375990.0,342669.268
786,341385.0,372057.0,342852.888
787,341385.0,376631.0,342800.374
788,341385.0,372636.0,342820.858
789,341385.0,377529.0,342769.408
790,341385.0,377581.0,343218.866
791,341385.0,378744.0,342843.464
792,341385.0,370078.0,342547.666
793,341385.0,372485.0,342547.528
794,341385.0,374015.0,343086.034
795,341385.0,378166.0,342433.656
796,341385.0,373397.0,342978.62
797,341385.0,375984.0,342894.87
798,341385.0,377206.0,342592.72
799,341385.0,377832.0,342955.374
800,341385.0,373093.0,342575.056
801,341385.0,379788.0,342814.148
802,341385.0,374839.0,342489.228
803,341385.0,377420.0,343165.586
804,341385.0,374833.0,342766.254
805,341385.0,375087.0,342660.36
806,341259.0,378278.0,342701.096
807,341259.0,373117.0,342491.158
808,341259.0,376276.0,343115.638
809,341259.0,376478.0,342990.92
810,341259.0,374999.0,342330.186
811,341259.0,376705.0,342605.416
812,341259.0,378253.0,342257.438
813,341259.0,377544.0,342381.928
814,341259.0,378434.0,342761.716
815,341259.0,372421.0,342737.142
816,341259.0,375898.0,342420.072
817,341259.0,371920.0,342517.986
818,341259.0,375067.0,342380.486
819,341162.0,369181.0,342358.486
820,341162.0,377084.0,342669.498
821,341162.0,373122.0,342904.594
