iterations,best,worst,avg
642,7702.0,10292.0,7781.87
643,7702.0,9653.0,7796.216
644,7702.0,9799.0,7782.274
645,7702.0,9552.0,7774.808
646,7702.0,10442.0,7787.436
647,7702.0,10407.0,7796.906
648,7702.0,9738.0,7782.804
649,7702.0,10442.0,7782.628
650,7702.0,9850.0,7782.366
651,7702.0,9959.0,7771.082
652,7702.0,10090.0,7776.154
653,7702.0,10138.0,7779.344
654,7702.0,9592.0,7765.888
655,7702.0,10030.0,7783.658
656,7702.0,9817.0,7762.624
657,7702.0,9589.0,7773.712
658,7702.0,9817.0,7777.024
659,7702.0,9929.0,7779.994
660,7702.0,9850.0,7787.35
661,7702.0,10187.0,7791.586
662,7702.0,10090.0,7810.784
663,7702.0,10187.0,7771.004
664,7702.0,9974.0,7789.174
665,7702.0,9803.0,7755.274
666,7702.0,10019.0,7783.742
667,7702.0,10019.0,7790.658
668,7702.0,10138.0,7762.936
669,7702.0,10187.0,7788.786
670,7702.0,10182.0,7793.714
671,7702.0,10612.0,7788.014
672,7702.0,9959.0,7804.132
673,7702.0,10157.0,7764.606
674,7702.0,9874.0,7782.5
675,7702.0,9966.0,7773.016
676,7702.0,10442.0,7791.09
677,7702.0,9892.0,7779.962
678,7702.0,9963.0,7775.036
679,7702.0,10008.0,7789.468
680,7702.0,9453.0,7765.3
681,7702.0,10013.0,7795.132
682,7702.0,10182.0,7785.336
683,7702.0,9592.0,7752.624
684,7702.0,10084.0,7792.864
685,7702.0,10090.0,7795.12
686,7702.0,10129.0,7754.894
687,7702.0,10292.0,7792.118
688,7702.0,9933.0,7792.41
689,7702.0,10129.0,7800.21
690,7702.0,10187.0,7811.328
691,7702.0,10008.0,7767.532
692,7702.0,10008.0,7790.57
693,7702.0,10013.0,7796.886
694,7702.0,10420.0,7799.606
695,7702.0,10292.0,7797.436
696,7702.0,10157.0,7784.452
697,7702.0,9933.0,7778.836
698,7702.0,10576.0,7800.936
699,7702.0,10157.0,7788.378
700,7702.0,10442.0,7766.554
701,7702.0,10470.0,7778.008
702,7702.0,9874.0,7764.74
703,7702.0,9839.0,7778.676
704,7702.0,9799.0,7771.246
705,7702.0,9923.0,7755.99
706,7702.0,9963.0,7782.838
707,7702.0,10138.0,7808.118
708,7702.0,9652.0,7785.388
709,7702.0,10019.0,7766.452
710,7702.0,9682.0,7788.464
711,7702.0,10420.0,7804.608
712,7702.0,10282.0,7783.812
713,7702.0,9994.0,7780.722
714,7702.0,9653.0,7786.692
715,7702.0,9963.0,7788.07
716,7702.0,9790.0,7768.772
717,7702.0,10076.0,7784.73
718,7702.0,10084.0,7772.05
719,7702.0,10442.0,7775.972
720,7702.0,10420.0,7822.442
721,7702.0,10187.0,7788.534
722,7702.0,10292.0,7781.922
723,7702.0,9898.0,7763.156
724,7702.0,9800.0,7751.46
725,7702.0,9744.0,7804.096
726,7702.0,10008.0,7787.062
727,7702.0,10187.0,7774.1
728,7702.0,10030.0,7790.622
729,7702.0,9798.0,7792.522
730,7702.0,9724.0,7768.998
731,7702.0,9590.0,7781.27
732,7702.0,10061.0,7768.77
733,7702.0,10576.0,7776.15
734,7702.0,9606.0,7774.666
735,7702.0,10470.0,7768.432
736,7702.0,10187.0,7771.572
737,7702.0,9831.0,7770.096
738,7702.0,9724.0,7802.722
739,7702.0,9751.0,7767.628
740,7702.0,10576.0,7788.122
741,7702.0,10090.0,7765.388
742,7702.0,9497.0,7779.054
743,7702.0,10157.0,7793.846
744,7702.0,9790.0,7753.28
745,7702.0,10013.0,7790.78
746,7702.0,9697.0,7776.324
747,7702.0,9966.0,7788.666
748,7702.0,10084.0,7767.492
749,7702.0,9468.0,7772.704
750,7702.0,10138.0,7800.556
751,7702.0,9790.0,7747.784
752,7702.0,10090.0,7820.466
753,7702.0,10215.0,7801.89
754,7702.0,10470.0,7795.404
755,7702.0,9813.0,7791.376
756,7702.0,10090.0,7776.802
757,7702.0,9895.0,7773.308
758,7702.0,9698.0,7764.59
759,7702.0,9839.0,7771.784
760,7702.0,9684.0,7762.54
761,7702.0,9684.0,7776.11
762,7702.0,10084.0,7775.27
763,7702.0,10282.0,7771.166
764,7702.0,10013.0,7774.512
765,7702.0,10612.0,7783.778
766,7702.0,9571.0,7787.682
767,7702.0,10019.0,7784.61
768,7702.0,10564.0,7788.082
769,7702.0,9533.0,7773.298
770,7702.0,9799.0,7807.048
771,7702.0,9575.0,7778.47
772,7702.0,10292.0,7789.884
773,7702.0,10470.0,7779.818
774,7702.0,10157.0,7781.392
775,7702.0,9892.0,7775.994
776,7702.0,10407.0,7783.534
777,7702.0,9874.0,7812.132
778,7702.0,10129.0,7793.224
779,7702.0,10090.0,7770.546
780,7702.0,9744.0,7766.814
781,7702.0,9803.0,7783.204
782,7702.0,10013.0,7779.532
783,7702.0,9994.0,7802.374
784,7702.0,9652.0,7798.54
785,7702.0,10407.0,7794.044
786,7702.0,10008.0,7777.5
787,7702.0,9587.0,7774.37
788,7702.0,9813.0,7771.15
789,7702.0,10282.0,7787.236
790,7702.0,10061.0,7799.58
791,7702.0,9994.0,7750.518
792,7702.0,10084.0,7764.386
793,7702.0,9963.0,7764.296
794,7702.0,10044.0,7769.716
795,7702.0,9963.0,7797.532
796,7702.0,10576.0,7795.738
797,7702.0,9994.0,7779.562
798,7702.0,9963.0,7804.262
799,7702.0,9589.0,7776.024
800,7702.0,10470.0,7755.726
801,7702.0,10061.0,7796.08
802,7702.0,10008.0,7782.87
803,7702.0,10019.0,7768.218
804,7702.0,9677.0,7782.938
805,7702.0,10407.0,7772.34
806,7702.0,9563.0,7752.184
807,7702.0,9690.0,7782.042
808,7702.0,10470.0,7781.798
809,7702.0,10612.0,7793.468
810,7702.0,10084.0,7777.72
811,7702.0,10292.0,7786.006
812,7702.0,10076.0,7790.126
813,7702.0,9790.0,7775.97
814,7702.0,9498.0,7756.596
815,7702.0,10008.0,7786.46
816,7702.0,10097.0,7789.576
817,7702.0,9798.0,7789.32
818,7702.0,10157.0,7794.45
819,7702.0,9895.0,7777.136
820,7702.0,9690.0,7784.876
